Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
70.0,20151.0,2230000.0,TS_Lin_MSE,0.02,58336,1529499644.0,0.0001,0.02,0.00129912087081378,0.0011988351225799894
70.0,20199.0,2240000.0,TS_Lin_MSE,0.02,58336,1529499740.0,0.0001,0.02,0.0019935975952413308,0.0012023831693329533
70.0,20242.0,2250000.0,TS_Lin_MSE,0.02,58336,1529499837.0,0.0001,0.02,0.00239666397197133,0.0012076910840113527
71.0,20291.0,2260000.0,TS_Lin_MSE,0.02,58336,1529499935.0,0.0001,0.02,0.002095356406459099,0.001211618806677057
71.0,20332.0,2270000.0,TS_Lin_MSE,0.02,58336,1529500037.0,0.0001,0.02,0.002094567324088842,0.0012155084477229342
71.0,20373.0,2280000.0,TS_Lin_MSE,0.02,58336,1529500139.0,0.0001,0.02,0.0013976600377675205,0.0012163073582055913
71.0,20418.0,2290000.0,TS_Lin_MSE,0.02,58336,1529500240.0,0.0001,0.02,0.0008021525373390812,0.0012144988218699216
71.0,20470.0,2300000.0,TS_Lin_MSE,0.02,58336,1529500341.0,0.0001,0.02,0.0022939214958434028,0.001219191963930669
71.0,20504.0,2310000.0,TS_Lin_MSE,0.02,58336,1529500444.0,0.0001,0.02,0.0025949405423892195,0.0012251475854824427
71.0,20545.0,2320000.0,TS_Lin_MSE,0.02,58336,1529500548.0,0.0001,0.02,0.0011998988311619956,0.0012250387546448509
72.0,20578.0,2330000.0,TS_Lin_MSE,0.02,58336,1529500653.0,0.0001,0.02,0.0025923190187774085,0.001230906910284905
72.0,20629.0,2340000.0,TS_Lin_MSE,0.02,58336,1529500754.0,0.0001,0.02,0.0007026208201694713,0.0012286492774211506
72.0,20668.0,2350000.0,TS_Lin_MSE,0.02,58336,1529500855.0,0.0001,0.02,0.001396449424770092,0.0012293633206013628
74.0,20716.0,2360000.0,TS_Lin_MSE,0.02,58336,1529500958.0,0.0001,0.02,0.001794428868625029,0.0012317576661438393
76.0,20768.0,2370000.0,TS_Lin_MSE,0.02,58336,1529501064.0,0.0001,0.02,0.0012945087974046375,0.001232022438849582
77.0,20795.0,2380000.0,TS_Lin_MSE,0.02,58336,1529501171.0,0.0001,0.02,0.0018915088979001339,0.0012347933903581996
77.0,20836.0,2390000.0,TS_Lin_MSE,0.02,58336,1529501276.0,0.0001,0.02,0.0011004371644126485,0.0012342312304170129
77.0,20880.0,2400000.0,TS_Lin_MSE,0.02,58336,1529501383.0,0.0001,0.02,0.0011967512083982277,0.0012340750636585984
77.0,20915.0,2410000.0,TS_Lin_MSE,0.02,58336,1529501489.0,0.0001,0.02,0.001397729545942228,0.001234754127900439
78.0,20961.0,2420000.0,TS_Lin_MSE,0.02,58336,1529501593.0,0.0001,0.02,0.0019948696759994446,0.0012378951012396828
78.0,20999.0,2430000.0,TS_Lin_MSE,0.02,58336,1529501694.0,0.0001,0.02,0.001496151667032815,0.0012389578854610408
