SimulationId,Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,ClusterCount,LengthScale,Nu,Kernel
0,3441,166651,1350000,1531329744000,0.0119,0.0206,0.00505,1.65,5.63e-05,nan,0.98,0.0,0.0199,1.0,0.98,3.06,-2.06,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3469,168504,1360000,1531331783000,0.0122,0.0206,0.00505,1.65,5.67e-05,nan,0.98,0.0,0.0201,1.0,0.98,3.06,-2.06,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3492,170471,1370000,1531334066000,0.0122,0.0205,0.00505,1.65,5.94e-05,nan,0.979,0.0,0.021,1.0,0.979,3.06,-2.06,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3512,172650,1380000,1531335903000,0.0119,0.0203,0.00505,1.66,5.89e-05,nan,0.979,0.0,0.0209,1.0,0.979,3.06,-2.06,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3545,174674,1390000,1531338119000,0.0122,0.0203,0.00505,1.66,6.16e-05,nan,0.978,0.0,0.0218,1.0,0.978,3.06,-2.06,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3556,176867,1400000,1531340225000,0.0117,0.0201,0.00504,1.66,6.11e-05,nan,0.978,0.0,0.0217,1.0,0.978,3.07,-2.07,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3577,178895,1410000,1531342924000,0.0116,0.02,0.00504,1.66,6.14e-05,nan,0.978,0.0,0.0219,1.0,0.978,3.08,-2.08,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3616,181151,1420000,1531351318000,0.019,0.02,0.00505,1.66,6.25e-05,nan,0.978,0.0,0.0222,1.0,0.978,3.07,-2.07,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3638,183508,1430000,1531369501000,0.011,0.0198,0.00505,1.66,6.27e-05,nan,0.978,0.0,0.0223,1.0,0.978,3.07,-2.07,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3644,185555,1440000,1531373800000,0.00759,0.0196,0.00504,1.66,6.3e-05,nan,0.977,0.0,0.0225,1.0,0.977,3.09,-2.09,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3651,186791,1450000,1531376336000,0.0072,0.0195,0.00503,1.66,6.33e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.1,-2.1,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3658,187732,1460000,1531378380000,0.00723,0.0195,0.00502,1.66,6.28e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.11,-2.11,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3665,188602,1470000,1531380197000,0.00732,0.0194,0.005,1.66,6.24e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.13,-2.13,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3673,189385,1480000,1531381734000,0.00758,0.0194,0.00499,1.66,6.19e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.14,-2.14,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3680,189896,1490000,1531383373000,0.00792,0.0194,0.00498,1.66,6.22e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.15,-2.15,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3681,190436,1500000,1531385107000,0.00758,0.0193,0.00497,1.66,6.17e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.17,-2.17,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3683,190993,1510000,1531386959000,0.00737,0.0193,0.00495,1.66,6.13e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.19,-2.19,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3688,191565,1520000,1531388666000,0.00744,0.0193,0.00494,1.66,6.09e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.2,-2.2,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3691,192149,1530000,1531390366000,0.0034,0.0192,0.00493,1.66,6.04e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.21,-2.21,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3696,192766,1540000,1531391762000,0.00659,0.0192,0.00491,1.66,6e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.23,-2.23,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3700,193411,1550000,1531393262000,0.00643,0.0191,0.0049,1.66,5.96e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.24,-2.24,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3709,194114,1560000,1531395080000,0.00841,0.0191,0.00489,1.66,5.92e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.25,-2.25,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3715,194852,1570000,1531396997000,0.00834,0.0191,0.00488,1.66,5.95e-05,nan,0.977,0.0,0.0229,1.0,0.977,3.27,-2.27,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3717,195528,1580000,1531398777000,0.00735,0.019,0.00487,1.66,5.91e-05,nan,0.977,0.0,0.0229,1.0,0.977,3.28,-2.28,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3720,196136,1590000,1531400537000,0.00701,0.019,0.00485,1.67,5.87e-05,nan,0.977,0.0,0.0229,1.0,0.977,3.3,-2.3,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3724,196783,1600000,1531402278000,0.0069,0.0189,0.00484,1.67,5.83e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.31,-2.31,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3727,197527,1610000,1531404354000,0.00652,0.0189,0.00483,1.67,5.79e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.33,-2.33,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3730,198322,1620000,1531406176000,0.00619,0.0188,0.00482,1.67,5.75e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.34,-2.34,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3736,199108,1630000,1531407973000,0.00634,0.0188,0.00481,1.67,5.71e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3746,199926,1640000,1531409990000,0.00694,0.0187,0.0048,1.67,5.81e-05,nan,0.977,0.0,0.0232,1.0,0.977,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3759,201032,1650000,1531412247000,0.00752,0.0187,0.00479,1.67,5.83e-05,nan,0.977,0.0,0.0234,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3785,202155,1660000,1531414664000,0.00922,0.0187,0.0048,1.67,5.8e-05,nan,0.977,0.0,0.0232,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3817,203467,1670000,1531416880000,0.0109,0.0188,0.0048,1.67,5.82e-05,nan,0.977,0.0,0.0233,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3842,204839,1680000,1531419218000,0.0117,0.0188,0.0048,1.67,5.79e-05,nan,0.977,0.0,0.0231,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3869,206401,1690000,1531421594000,0.0123,0.0187,0.00481,1.67,5.75e-05,nan,0.977,0.0,0.023,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3893,207957,1700000,1531423831000,0.0126,0.0187,0.00481,1.67,5.78e-05,nan,0.977,0.0,0.0231,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3907,209413,1710000,1531426097000,0.0124,0.0187,0.0048,1.67,5.74e-05,nan,0.977,0.0,0.023,1.0,0.977,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3938,210962,1720000,1531428700000,0.013,0.0187,0.00481,1.67,5.7e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,3986,212655,1730000,1531433991000,0.0,0.0187,0.00482,1.67,5.67e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4007,213805,1740000,1531452298000,0.0172,0.0187,0.00482,1.67,5.63e-05,nan,0.978,0.0,0.0224,1.0,0.978,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4030,214904,1750000,1531457863000,0.0189,0.0188,0.00482,1.67,5.6e-05,nan,0.978,0.0,0.0223,1.0,0.978,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4056,215688,1760000,1531460622000,0.0225,0.0188,0.00482,1.67,5.57e-05,nan,0.978,0.0,0.0222,1.0,0.978,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4074,216342,1770000,1531462674000,0.0234,0.0188,0.00482,1.67,5.53e-05,nan,0.978,0.0,0.0221,1.0,0.978,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4087,216898,1780000,1531464475000,0.0234,0.0188,0.00481,1.67,5.5e-05,nan,0.978,0.0,0.022,1.0,0.978,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4101,217485,1790000,1531466048000,0.0235,0.0189,0.00481,1.67,5.53e-05,nan,0.978,0.0,0.0222,1.0,0.978,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4112,217964,1800000,1531467563000,0.0234,0.0189,0.0048,1.67,5.49e-05,nan,0.978,0.0,0.0221,1.0,0.978,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4121,218493,1810000,1531468953000,0.0228,0.0189,0.00479,1.67,5.46e-05,nan,0.978,0.0,0.0221,1.0,0.978,3.4,-2.4,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4122,219022,1820000,1531470409000,0.0211,0.0188,0.00478,1.67,5.43e-05,nan,0.978,0.0,0.0221,1.0,0.978,3.42,-2.42,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4130,219633,1830000,1531471963000,0.0204,0.0188,0.00477,1.67,5.46e-05,nan,0.978,0.0,0.0223,1.0,0.978,3.43,-2.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4138,220203,1840000,1531473512000,0.0199,0.0188,0.00477,1.67,5.42e-05,nan,0.978,0.0,0.0222,1.0,0.978,3.44,-2.44,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4147,220825,1850000,1531475081000,0.0195,0.0188,0.00476,1.67,5.39e-05,nan,0.978,0.0,0.0222,1.0,0.978,3.45,-2.45,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4155,222328,1860000,1531476404000,0.00955,0.0187,0.00475,1.67,5.36e-05,nan,0.978,0.0,0.0221,1.0,0.978,3.46,-2.46,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4190,223463,1870000,1531477691000,0.0251,0.0188,0.00476,1.67,5.33e-05,nan,0.978,0.0,0.0219,1.0,0.978,3.45,-2.45,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4197,224402,1880000,1531478998000,0.0185,0.0187,0.00475,1.67,5.47e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.46,-2.46,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4221,225286,1890000,1531480540000,0.0207,0.0187,0.00475,1.67,5.44e-05,nan,0.978,0.0,0.0225,1.0,0.978,3.46,-2.46,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4263,226196,1900000,1531482052000,0.0261,0.0188,0.00476,1.67,5.41e-05,nan,0.978,0.0,0.0222,1.0,0.978,3.45,-2.45,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4293,227222,1910000,1531483642000,0.0267,0.0189,0.00476,1.67,5.44e-05,nan,0.978,0.0,0.0223,1.0,0.978,3.45,-2.45,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4325,228288,1920000,1531485304000,0.0273,0.0189,0.00477,1.67,5.41e-05,nan,0.978,0.0,0.0222,1.0,0.978,3.44,-2.44,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4353,229313,1930000,1531487022000,0.0273,0.019,0.00477,1.67,5.43e-05,nan,0.978,0.0,0.0222,1.0,0.978,3.44,-2.44,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4379,230270,1940000,1531488590000,0.0273,0.019,0.00477,1.67,5.4e-05,nan,0.978,0.0,0.0221,1.0,0.978,3.44,-2.44,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4417,231646,1950000,1531491010000,0.0273,0.0191,0.00478,1.67,5.37e-05,nan,0.978,0.0,0.0219,1.0,0.978,3.43,-2.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4442,232848,1960000,1531492900000,0.0266,0.0191,0.00478,1.67,5.4e-05,nan,0.978,0.0,0.022,1.0,0.978,3.43,-2.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4475,234140,1970000,1531495204000,0.0265,0.0191,0.00479,1.68,5.37e-05,nan,0.978,0.0,0.0219,1.0,0.978,3.43,-2.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4512,235526,1980000,1531497591000,0.0265,0.0192,0.00479,1.68,5.34e-05,nan,0.978,0.0,0.0217,1.0,0.978,3.42,-2.42,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4571,237155,1990000,1531500030000,0.0275,0.0193,0.00481,1.68,5.31e-05,nan,0.979,0.0,0.0214,1.0,0.979,3.41,-2.41,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4616,238726,2000000,1531502452000,0.0277,0.0193,0.00482,1.68,5.34e-05,nan,0.979,0.0,0.0214,1.0,0.979,3.4,-2.4,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4648,240345,2010000,1531504702000,0.027,0.0193,0.00483,1.68,5.31e-05,nan,0.979,0.0,0.0213,1.0,0.979,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4691,242410,2020000,1531507505000,0.0263,0.0194,0.00484,1.68,5.28e-05,nan,0.979,0.0,0.0211,1.0,0.979,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4760,244440,2030000,1531509988000,0.027,0.0195,0.00486,1.68,5.25e-05,nan,0.979,0.0,0.0208,1.0,0.979,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4807,246469,2040000,1531512382000,0.0267,0.0195,0.00487,1.68,5.23e-05,nan,0.979,0.0,0.0206,1.0,0.979,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4859,248367,2050000,1531514646000,0.0268,0.0196,0.00488,1.68,5.25e-05,nan,0.979,0.0,0.0206,1.0,0.979,3.34,-2.34,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4928,250294,2060000,1531517611000,0.0274,0.0197,0.0049,1.68,5.27e-05,nan,0.98,0.0,0.0205,1.0,0.98,3.32,-2.32,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,4987,251695,2070000,1531523895000,0.0178,0.0198,0.00492,1.68,5.25e-05,nan,0.98,0.0,0.0202,1.0,0.98,3.3,-2.3,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5006,252753,2080000,1531538649000,0.0179,0.0198,0.00492,1.68,5.22e-05,nan,0.98,0.0,0.0202,1.0,0.98,3.31,-2.31,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5014,253984,2090000,1531545152000,0.0132,0.0197,0.00491,1.68,5.19e-05,nan,0.98,0.0,0.0201,1.0,0.98,3.31,-2.31,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5029,255241,2100000,1531548032000,0.0128,0.0197,0.00491,1.68,5.17e-05,nan,0.98,0.0,0.0201,1.0,0.98,3.32,-2.32,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5043,256488,2110000,1531550244000,0.0124,0.0197,0.0049,1.68,5.29e-05,nan,0.979,0.0,0.0206,1.0,0.979,3.33,-2.33,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5057,257693,2120000,1531552164000,0.0123,0.0196,0.0049,1.68,5.32e-05,nan,0.979,0.0,0.0207,1.0,0.979,3.33,-2.33,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5069,258933,2130000,1531553824000,0.0119,0.0196,0.0049,1.68,5.29e-05,nan,0.979,0.0,0.0207,1.0,0.979,3.34,-2.34,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5080,260071,2140000,1531555499000,0.0116,0.0195,0.00489,1.68,5.26e-05,nan,0.979,0.0,0.0206,1.0,0.979,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5092,261095,2150000,1531557120000,0.0116,0.0195,0.00489,1.68,5.48e-05,nan,0.978,0.0,0.0215,1.0,0.978,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5106,262041,2160000,1531558831000,0.0119,0.0195,0.00488,1.68,5.46e-05,nan,0.979,0.0,0.0215,1.0,0.979,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5123,263005,2170000,1531560540000,0.0123,0.0195,0.00488,1.68,5.43e-05,nan,0.979,0.0,0.0214,1.0,0.979,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5149,263944,2180000,1531562235000,0.0135,0.0195,0.00488,1.68,5.4e-05,nan,0.979,0.0,0.0213,1.0,0.979,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5170,264833,2190000,1531563942000,0.0254,0.0195,0.00488,1.68,5.38e-05,nan,0.979,0.0,0.0212,1.0,0.979,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5190,265815,2200000,1531565680000,0.0226,0.0195,0.00488,1.68,5.35e-05,nan,0.979,0.0,0.0211,1.0,0.979,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5206,266836,2210000,1531567587000,0.0201,0.0195,0.00488,1.68,5.33e-05,nan,0.979,0.0,0.0211,1.0,0.979,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5222,267759,2220000,1531569418000,0.0194,0.0195,0.00488,1.68,5.3e-05,nan,0.979,0.0,0.021,1.0,0.979,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5233,268701,2230000,1531571410000,0.0178,0.0195,0.00487,1.68,5.42e-05,nan,0.978,0.0,0.0215,1.0,0.978,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5257,269920,2240000,1531573308000,0.0182,0.0195,0.00487,1.68,5.49e-05,nan,0.978,0.0,0.0218,1.0,0.978,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5274,271029,2250000,1531575302000,0.0178,0.0195,0.00487,1.68,5.46e-05,nan,0.978,0.0,0.0217,1.0,0.978,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5300,272093,2260000,1531577438000,0.0186,0.0195,0.00487,1.68,5.43e-05,nan,0.978,0.0,0.0216,1.0,0.978,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5316,273286,2270000,1531579575000,0.018,0.0195,0.00487,1.68,5.41e-05,nan,0.978,0.0,0.0215,1.0,0.978,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5338,274516,2280000,1531581504000,0.018,0.0194,0.00487,1.68,5.38e-05,nan,0.979,0.0,0.0214,1.0,0.979,3.4,-2.4,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5361,275739,2290000,1531583988000,0.018,0.0194,0.00487,1.68,5.59e-05,nan,0.978,0.0,0.0223,1.0,0.978,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5379,276877,2300000,1531586120000,0.0178,0.0194,0.00487,1.69,5.65e-05,nan,0.977,0.0,0.0225,1.0,0.977,3.4,-2.4,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5411,277939,2310000,1531588178000,0.0188,0.0195,0.00487,1.69,5.67e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5444,279121,2320000,1531590317000,0.0195,0.0195,0.00488,1.69,5.69e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5469,280314,2330000,1531592479000,0.0196,0.0195,0.00488,1.69,5.67e-05,nan,0.977,0.0,0.0225,1.0,0.977,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5503,281765,2340000,1531594914000,0.0199,0.0195,0.00488,1.69,5.64e-05,nan,0.978,0.0,0.0224,1.0,0.978,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5540,283219,2350000,1531597223000,0.0203,0.0196,0.00489,1.69,5.66e-05,nan,0.978,0.0,0.0224,1.0,0.978,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5568,284590,2360000,1531599494000,0.0203,0.0196,0.00489,1.69,5.64e-05,nan,0.978,0.0,0.0223,1.0,0.978,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5595,285790,2370000,1531601646000,0.0205,0.0196,0.00489,1.69,5.61e-05,nan,0.978,0.0,0.0222,1.0,0.978,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5630,287152,2380000,1531604427000,0.0208,0.0196,0.0049,1.69,5.72e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5666,288397,2390000,1531612643000,0.0168,0.0196,0.00491,1.69,5.74e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5691,289805,2400000,1531630073000,0.0174,0.0196,0.00491,1.69,5.71e-05,nan,0.977,0.0,0.0225,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5718,291272,2410000,1531634702000,0.0178,0.0196,0.00491,1.69,5.69e-05,nan,0.978,0.0,0.0224,1.0,0.978,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5741,292687,2420000,1531637239000,0.0174,0.0196,0.00491,1.69,5.75e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5773,294132,2430000,1531639632000,0.0184,0.0196,0.00491,1.69,5.77e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5789,295625,2440000,1531641496000,0.017,0.0196,0.00491,1.69,5.74e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5807,296996,2450000,1531643295000,0.0164,0.0196,0.00491,1.69,5.72e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5823,298398,2460000,1531645076000,0.0158,0.0195,0.00491,1.69,5.7e-05,nan,0.978,0.0,0.0225,1.0,0.978,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5838,299706,2470000,1531646742000,0.0153,0.0195,0.0049,1.69,5.71e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5873,301086,2480000,1531648616000,0.0163,0.0195,0.00491,1.69,5.77e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5911,302413,2490000,1531650478000,0.0304,0.0195,0.00492,1.69,5.75e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,5961,303640,2500000,1531652270000,0.0357,0.0196,0.00493,1.69,5.81e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,6029,304907,2510000,1531654047000,0.0419,0.0198,0.00494,1.69,5.83e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,6067,306151,2520000,1531655869000,0.039,0.0198,0.00495,1.69,5.8e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,6124,307279,2530000,1531657747000,0.0412,0.0199,0.00496,1.69,5.82e-05,nan,0.977,0.0,0.0225,1.0,0.977,3.34,-2.34,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,6187,308458,2540000,1531659594000,0.0432,0.0201,0.00498,1.69,5.8e-05,nan,0.978,0.0,0.0223,1.0,0.978,3.32,-2.32,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,6223,310917,2550000,1531661070000,0.0359,0.02,0.00498,1.69,5.77e-05,nan,0.978,0.0,0.0222,1.0,0.978,3.32,-2.32,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
0,6263,314812,2560000,1531662446000,0.0286,0.0199,0.00499,1.69,5.75e-05,nan,0.978,0.0,0.022,1.0,0.978,3.32,-2.32,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
