Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha
1125,717889,5300000,1534348283000,0.00169,0.00157,0.000936,0.999,0.000676,nan,0.252,0.0,0.748,1.0,0.252,0.96,0.0399,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1140,736127,5400000,1534352099000,0.000806,0.00155,0.000936,0.999,0.000679,nan,0.25,0.0,0.75,1.0,0.25,0.953,0.0467,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1162,752632,5500000,1534355823000,0.00107,0.00154,0.000937,0.999,0.00068,nan,0.249,0.0,0.751,1.0,0.249,0.948,0.0519,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1176,768120,5600000,1534359354000,0.00102,0.00153,0.000934,0.999,0.000679,nan,0.248,0.0,0.752,1.0,0.248,0.946,0.0537,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1210,782801,5700000,1534362421000,0.00132,0.00155,0.000941,0.999,0.000684,nan,0.249,0.0,0.751,1.0,0.249,0.938,0.0616,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1238,791866,6000000,1534387000000,0.00394,0.00156,0.000961,0.999,0.000712,nan,0.235,0.0,0.765,1.0,0.235,0.895,0.105,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1278,815630,6100000,1534391894000,0.00208,0.00157,0.000965,0.999,0.000714,nan,0.238,0.0,0.762,1.0,0.238,0.89,0.11,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1348,841803,6200000,1534395699000,0.00236,0.0016,0.000972,0.999,0.000713,nan,0.244,0.0,0.756,1.0,0.244,0.886,0.114,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1372,857055,6300000,1534397928000,0.00219,0.0016,0.000969,0.999,0.00071,nan,0.245,0.0,0.755,1.0,0.245,0.884,0.116,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1408,872411,6400000,1534400142000,0.00222,0.00161,0.000966,0.999,0.000706,nan,0.248,0.0,0.752,1.0,0.248,0.883,0.117,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1424,887303,6500000,1534401980000,0.00205,0.0016,0.00096,0.999,0.000701,nan,0.248,0.0,0.752,1.0,0.248,0.883,0.117,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1441,903059,6600000,1534403754000,0.00192,0.0016,0.000952,0.999,0.000694,nan,0.249,0.0,0.751,1.0,0.249,0.884,0.116,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1459,919644,6700000,1534405748000,0.00181,0.00159,0.000948,0.998,0.000692,nan,0.25,0.0,0.75,1.0,0.25,0.883,0.117,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1469,933542,6800000,1534407692000,0.00128,0.00157,0.000941,0.998,0.000687,nan,0.249,0.0,0.751,1.0,0.249,0.884,0.116,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1499,946981,6900000,1534409775000,0.00188,0.00158,0.000937,0.998,0.000682,nan,0.251,0.0,0.749,1.0,0.251,0.887,0.113,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1516,961159,7000000,1534411756000,0.00161,0.00158,0.000933,0.998,0.000678,nan,0.252,0.0,0.748,1.0,0.252,0.889,0.111,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1527,974963,7100000,1534413572000,0.00138,0.00157,0.000928,0.998,0.000675,nan,0.251,0.0,0.749,1.0,0.251,0.891,0.109,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1549,989889,7200000,1534415178000,0.0014,0.00156,0.000923,0.998,0.000671,nan,0.252,0.0,0.748,1.0,0.252,0.893,0.107,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1563,1004022,7300000,1534416750000,0.00133,0.00156,0.000919,0.998,0.000668,nan,0.252,0.0,0.748,1.0,0.252,0.895,0.105,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1585,1017188,7400000,1534418460000,0.00138,0.00156,0.000919,0.998,0.000668,nan,0.252,0.0,0.748,1.0,0.252,0.894,0.106,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1604,1029168,7500000,1534420152000,0.0014,0.00156,0.000923,0.998,0.000672,nan,0.25,0.0,0.75,1.0,0.25,0.89,0.11,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1614,1041261,7600000,1534421958000,0.00134,0.00155,0.000924,0.998,0.000675,nan,0.248,0.0,0.752,1.0,0.248,0.888,0.112,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1644,1055190,7700000,1534424198000,0.00143,0.00156,0.000924,0.998,0.000674,nan,0.249,0.0,0.751,1.0,0.249,0.887,0.113,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1666,1068601,7800000,1534426507000,0.00145,0.00156,0.000921,0.998,0.000672,nan,0.25,0.0,0.75,1.0,0.25,0.888,0.112,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1688,1081172,7900000,1534428901000,0.00169,0.00156,0.000921,0.998,0.000672,nan,0.25,0.0,0.75,1.0,0.25,0.886,0.114,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1712,1093583,8000000,1534431501000,0.00187,0.00157,0.000921,0.998,0.000672,nan,0.25,0.0,0.75,1.0,0.25,0.884,0.116,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1763,1107166,8100000,1534434488000,0.0027,0.00159,0.000927,0.998,0.000674,nan,0.252,0.0,0.748,1.0,0.252,0.879,0.121,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1793,1119541,8200000,1534438303000,0.00262,0.0016,0.000926,0.998,0.000673,nan,0.253,0.0,0.747,1.0,0.253,0.878,0.122,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1831,1132181,8300000,1534442273000,0.00271,0.00162,0.000932,0.998,0.000677,nan,0.254,0.0,0.746,1.0,0.254,0.873,0.127,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1844,1145109,8400000,1534445358000,0.00239,0.00161,0.000934,0.998,0.00068,nan,0.252,0.0,0.748,1.0,0.252,0.868,0.132,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
1872,1157598,8500000,1534448098000,0.00237,0.00162,0.000938,0.998,0.000684,nan,0.251,0.0,0.749,1.0,0.251,0.863,0.137,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1
24,10502,400000,1534215666000,0.00229,0.00229,0.00113,0.998,0.000568,nan,0.49,0.0,0.51,1.0,0.49,0.893,0.107,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
60,33495,500000,1534221203000,0.00179,0.00179,0.00135,0.997,0.000917,nan,0.312,0.0,0.688,1.0,0.313,0.667,0.333,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
82,54853,600000,1534223933000,0.00149,0.00149,0.00112,0.996,0.000771,nan,0.304,0.0,0.696,1.0,0.304,0.717,0.283,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
106,75521,700000,1534225990000,0.0014,0.0014,0.00106,0.997,0.000741,nan,0.294,0.0,0.706,1.0,0.294,0.724,0.276,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
127,96203,800000,1534227870000,0.00132,0.00132,0.000942,0.996,0.00064,nan,0.309,0.0,0.691,1.0,0.309,0.789,0.211,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
153,117098,900000,1534229635000,0.00131,0.00131,0.000882,0.996,0.000585,nan,0.325,0.0,0.675,1.0,0.325,0.827,0.173,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
177,136933,1000000,1534231460000,0.000902,0.00129,0.00086,0.996,0.00057,nan,0.325,0.0,0.675,1.0,0.325,0.809,0.191,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
196,157342,1100000,1534233317000,0.000918,0.00125,0.000818,0.996,0.00054,nan,0.328,0.0,0.672,1.0,0.328,0.808,0.192,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
214,178886,1200000,1534235388000,0.000887,0.0012,0.000801,0.996,0.000534,nan,0.322,0.0,0.678,1.0,0.322,0.793,0.207,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
261,200767,1300000,1534237355000,0.00123,0.0013,0.000813,0.995,0.000524,nan,0.345,0.0,0.655,1.0,0.345,0.786,0.214,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
283,227706,1400000,1534238888000,0.00113,0.00124,0.000785,0.995,0.000502,nan,0.351,0.0,0.649,1.0,0.351,0.791,0.209,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
307,255857,1500000,1534240422000,0.00107,0.0012,0.000769,0.995,0.00049,nan,0.354,0.0,0.646,1.0,0.354,0.79,0.21,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
321,282525,1600000,1534241857000,0.000981,0.00114,0.000751,0.995,0.000482,nan,0.349,0.0,0.651,1.0,0.349,0.784,0.216,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
343,308445,1700000,1534243199000,0.000962,0.00111,0.00074,0.995,0.000475,nan,0.35,0.0,0.65,1.0,0.35,0.78,0.22,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
367,333448,1800000,1534244712000,0.000962,0.0011,0.000723,0.995,0.000459,nan,0.356,0.0,0.644,1.0,0.356,0.785,0.215,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
383,358582,1900000,1534246424000,0.000928,0.00107,0.000716,0.995,0.000458,nan,0.351,0.0,0.649,1.0,0.351,0.779,0.221,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
411,379433,2000000,1534248381000,0.000961,0.00108,0.00073,0.995,0.000471,nan,0.347,0.0,0.653,1.0,0.347,0.763,0.237,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
433,400235,2100000,1534250381000,0.000968,0.00108,0.000744,0.995,0.000487,nan,0.338,0.0,0.662,1.0,0.338,0.745,0.255,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
466,420457,2200000,1534252487000,0.00191,0.00111,0.000762,0.995,0.000501,nan,0.335,0.0,0.665,1.0,0.335,0.727,0.273,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
503,436013,2300000,1534254861000,0.00222,0.00115,0.000776,0.995,0.000509,nan,0.337,0.0,0.663,1.0,0.337,0.708,0.292,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
515,449800,2400000,1534257558000,0.00172,0.00114,0.000784,0.995,0.000524,nan,0.325,0.0,0.675,1.0,0.325,0.683,0.317,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
526,465741,2500000,1534260327000,0.00141,0.00113,0.000787,0.995,0.000534,nan,0.315,0.0,0.685,1.0,0.315,0.665,0.335,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
536,477012,2600000,1534263432000,0.00132,0.00112,0.000786,0.995,0.00054,nan,0.307,0.0,0.693,1.0,0.307,0.651,0.349,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
556,490846,2700000,1534266431000,0.00134,0.00113,0.000803,0.995,0.000558,nan,0.298,0.0,0.702,1.0,0.298,0.631,0.369,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
574,505533,2800000,1534269300000,0.00132,0.00114,0.000821,0.995,0.000579,nan,0.288,0.0,0.712,1.0,0.288,0.611,0.389,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
596,521290,2900000,1534272798000,0.00133,0.00114,0.000822,0.995,0.000581,nan,0.287,0.0,0.713,1.0,0.287,0.605,0.395,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
618,540068,3000000,1534275826000,0.00118,0.00114,0.000819,0.995,0.000579,nan,0.287,0.0,0.713,1.0,0.287,0.603,0.397,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
656,559401,3100000,1534279185000,0.0016,0.00117,0.000837,0.995,0.000592,nan,0.288,0.0,0.712,1.0,0.288,0.595,0.405,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
698,582083,3400000,1534307392000,0.00246,0.0012,0.000914,0.996,0.00068,nan,0.252,0.0,0.748,1.0,0.252,0.541,0.459,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
740,607052,3500000,1534310553000,0.00189,0.00122,0.000923,0.996,0.000683,nan,0.256,0.0,0.744,1.0,0.256,0.541,0.459,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
770,632375,3600000,1534313223000,0.00159,0.00122,0.000922,0.996,0.000679,nan,0.259,0.0,0.741,1.0,0.259,0.542,0.458,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
807,657712,3700000,1534315472000,0.00155,0.00123,0.00092,0.996,0.000674,nan,0.264,0.0,0.736,1.0,0.264,0.544,0.456,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
821,683433,3800000,1534317461000,0.00131,0.0012,0.000912,0.996,0.000669,nan,0.263,0.0,0.737,1.0,0.263,0.545,0.455,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
859,709952,3900000,1534319605000,0.00134,0.00121,0.000911,0.996,0.000664,nan,0.267,0.0,0.733,1.0,0.267,0.547,0.453,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
890,735994,4000000,1534321811000,0.00131,0.00121,0.000908,0.995,0.000659,nan,0.271,0.0,0.729,1.0,0.271,0.549,0.451,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
927,761664,4100000,1534324066000,0.00133,0.00122,0.000904,0.995,0.000652,nan,0.275,0.0,0.725,1.0,0.275,0.552,0.448,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
961,786463,4200000,1534325982000,0.00134,0.00122,0.000904,0.995,0.000649,nan,0.278,0.0,0.722,1.0,0.278,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1004,808224,4300000,1534327753000,0.00152,0.00124,0.000909,0.995,0.00065,nan,0.282,0.0,0.718,1.0,0.282,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1026,824526,4400000,1534329253000,0.00139,0.00124,0.00091,0.995,0.000651,nan,0.28,0.0,0.72,1.0,0.28,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1052,845378,4500000,1534330607000,0.00132,0.00124,0.000908,0.995,0.00065,nan,0.281,0.0,0.719,1.0,0.281,0.556,0.444,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1074,861768,4600000,1534332371000,0.00133,0.00125,0.000912,0.995,0.000655,nan,0.279,0.0,0.721,1.0,0.279,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1101,879596,4700000,1534334282000,0.00137,0.00125,0.00091,0.995,0.000651,nan,0.28,0.0,0.72,1.0,0.28,0.555,0.445,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1131,898651,4800000,1534336223000,0.00141,0.00126,0.000904,0.995,0.000644,nan,0.283,0.0,0.717,1.0,0.283,0.558,0.442,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1155,917080,4900000,1534338220000,0.00139,0.00126,0.000902,0.995,0.000643,nan,0.283,0.0,0.717,1.0,0.283,0.559,0.441,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1185,935968,5000000,1534340324000,0.00142,0.00127,0.000901,0.995,0.000641,nan,0.285,0.0,0.715,1.0,0.285,0.56,0.44,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1211,954308,5100000,1534342505000,0.00142,0.00127,0.0009,0.995,0.00064,nan,0.285,0.0,0.715,1.0,0.285,0.561,0.439,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1231,971726,5200000,1534345017000,0.00139,0.00127,0.000898,0.995,0.00064,nan,0.284,0.0,0.716,1.0,0.284,0.561,0.439,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1259,989214,5300000,1534348283000,0.00141,0.00127,0.000908,0.995,0.000649,nan,0.282,0.0,0.718,1.0,0.282,0.557,0.443,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1291,1010521,5400000,1534352099000,0.00148,0.00128,0.000909,0.995,0.000649,nan,0.283,0.0,0.717,1.0,0.283,0.557,0.443,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1325,1032110,5500000,1534355823000,0.00153,0.00128,0.00091,0.995,0.000649,nan,0.284,0.0,0.716,1.0,0.284,0.556,0.444,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1362,1053368,5600000,1534359354000,0.0016,0.00129,0.000907,0.995,0.000643,nan,0.288,0.0,0.712,1.0,0.288,0.559,0.441,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1423,1074170,5700000,1534362421000,0.00194,0.00132,0.000915,0.995,0.000644,nan,0.292,0.0,0.708,1.0,0.292,0.56,0.44,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1453,1084638,6000000,1534387000000,0.00311,0.00134,0.000936,0.995,0.000674,nan,0.276,0.0,0.724,1.0,0.276,0.542,0.458,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1504,1107947,6100000,1534391894000,0.00235,0.00136,0.00094,0.995,0.000674,nan,0.28,0.0,0.72,1.0,0.28,0.544,0.456,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1552,1132384,6200000,1534395699000,0.00217,0.00137,0.000948,0.995,0.000678,nan,0.281,0.0,0.719,1.0,0.281,0.544,0.456,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1592,1158013,6300000,1534397928000,0.00197,0.00137,0.000945,0.995,0.000673,nan,0.285,0.0,0.715,1.0,0.285,0.546,0.454,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1634,1182964,6400000,1534400142000,0.0019,0.00138,0.000943,0.995,0.000668,nan,0.288,0.0,0.712,1.0,0.288,0.548,0.452,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1658,1207964,6500000,1534401980000,0.00172,0.00137,0.000937,0.995,0.000663,nan,0.289,0.0,0.711,1.0,0.289,0.55,0.45,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1679,1231673,6600000,1534403754000,0.00159,0.00136,0.000929,0.995,0.000656,nan,0.291,0.0,0.709,1.0,0.291,0.552,0.448,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1707,1254863,6700000,1534405748000,0.00154,0.00136,0.000925,0.995,0.000652,nan,0.292,0.0,0.708,1.0,0.292,0.553,0.447,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1721,1276050,6800000,1534407692000,0.00107,0.00135,0.000919,0.995,0.000648,nan,0.292,0.0,0.708,1.0,0.292,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1757,1295920,6900000,1534409775000,0.00152,0.00136,0.000915,0.995,0.000643,nan,0.295,0.0,0.705,1.0,0.295,0.555,0.445,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1779,1315948,7000000,1534411756000,0.00136,0.00135,0.00091,0.995,0.000639,nan,0.295,0.0,0.705,1.0,0.295,0.555,0.445,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1793,1335739,7100000,1534413572000,0.00118,0.00134,0.000905,0.995,0.000636,nan,0.295,0.0,0.705,1.0,0.295,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1815,1354896,7200000,1534415178000,0.00117,0.00134,0.000901,0.995,0.000632,nan,0.296,0.0,0.704,1.0,0.296,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1846,1374408,7300000,1534416750000,0.00125,0.00134,0.000897,0.995,0.000627,nan,0.298,0.0,0.702,1.0,0.298,0.555,0.445,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1876,1393984,7400000,1534418460000,0.00129,0.00135,0.000897,0.995,0.000626,nan,0.298,0.0,0.702,1.0,0.298,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1905,1412866,7500000,1534420152000,0.00132,0.00135,0.000901,0.995,0.00063,nan,0.297,0.0,0.703,1.0,0.297,0.551,0.449,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1927,1431854,7600000,1534421958000,0.0013,0.00135,0.000902,0.995,0.000632,nan,0.296,0.0,0.704,1.0,0.296,0.549,0.451,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
1973,1452126,7700000,1534424198000,0.00141,0.00136,0.000902,0.995,0.000629,nan,0.299,0.0,0.701,1.0,0.299,0.55,0.45,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
2009,1472372,7800000,1534426507000,0.00144,0.00136,0.000899,0.995,0.000626,nan,0.301,0.0,0.699,1.0,0.301,0.551,0.449,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
2043,1492195,7900000,1534428901000,0.00116,0.00137,0.000899,0.995,0.000625,nan,0.302,0.0,0.698,1.0,0.302,0.55,0.45,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
2067,1511424,8000000,1534431501000,0.00122,0.00137,0.0009,0.995,0.000626,nan,0.302,0.0,0.698,1.0,0.302,0.548,0.452,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
2131,1532324,8100000,1534434488000,0.00204,0.00139,0.000905,0.995,0.000627,nan,0.305,0.0,0.695,1.0,0.305,0.548,0.452,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
2165,1552564,8200000,1534438303000,0.00193,0.00139,0.000905,0.995,0.000626,nan,0.306,0.0,0.694,1.0,0.306,0.548,0.452,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
2221,1573283,8300000,1534442273000,0.00211,0.00141,0.00091,0.995,0.000628,nan,0.308,0.0,0.692,1.0,0.308,0.547,0.453,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
2247,1592643,8400000,1534445358000,0.00197,0.00141,0.000912,0.995,0.00063,nan,0.307,0.0,0.693,1.0,0.307,0.545,0.455,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
2286,1611490,8500000,1534448098000,0.00199,0.00142,0.000917,0.995,0.000633,nan,0.307,0.0,0.693,1.0,0.307,0.544,0.456,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,0.8,DAILY,1
24,10496,400000,1534215666000,0.00229,0.00229,0.00113,0.998,0.000568,nan,0.49,0.0,0.51,1.0,0.49,0.893,0.107,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
60,33465,500000,1534221203000,0.00179,0.00179,0.00135,0.997,0.000917,nan,0.312,0.0,0.688,1.0,0.313,0.667,0.333,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
82,54793,600000,1534223933000,0.0015,0.0015,0.00112,0.996,0.000771,nan,0.304,0.0,0.696,1.0,0.304,0.717,0.283,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
106,75456,700000,1534225990000,0.0014,0.0014,0.00106,0.997,0.000741,nan,0.294,0.0,0.706,1.0,0.294,0.724,0.276,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
127,96149,800000,1534227870000,0.00132,0.00132,0.000942,0.996,0.00064,nan,0.309,0.0,0.691,1.0,0.309,0.789,0.211,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
153,117052,900000,1534229635000,0.00131,0.00131,0.000882,0.996,0.000585,nan,0.325,0.0,0.675,1.0,0.325,0.827,0.173,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
177,136938,1000000,1534231460000,0.000899,0.00129,0.00086,0.996,0.00057,nan,0.325,0.0,0.675,1.0,0.325,0.809,0.191,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
196,157455,1100000,1534233317000,0.000915,0.00124,0.000818,0.996,0.00054,nan,0.328,0.0,0.672,1.0,0.328,0.808,0.192,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
216,179025,1200000,1534235388000,0.000919,0.00121,0.000801,0.996,0.000532,nan,0.325,0.0,0.675,1.0,0.325,0.796,0.204,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
263,200801,1300000,1534237355000,0.00126,0.00131,0.000813,0.995,0.000522,nan,0.348,0.0,0.652,1.0,0.348,0.788,0.212,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
285,227540,1400000,1534238888000,0.00115,0.00125,0.000785,0.995,0.0005,nan,0.353,0.0,0.647,1.0,0.353,0.793,0.207,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
309,255571,1500000,1534240422000,0.00109,0.00121,0.000769,0.995,0.000488,nan,0.356,0.0,0.644,1.0,0.356,0.791,0.209,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
321,282194,1600000,1534241857000,0.000982,0.00114,0.000751,0.995,0.000482,nan,0.349,0.0,0.651,1.0,0.349,0.784,0.216,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
343,307987,1700000,1534243199000,0.000965,0.00111,0.00074,0.995,0.000475,nan,0.35,0.0,0.65,1.0,0.35,0.78,0.22,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
367,332933,1800000,1534244712000,0.000964,0.0011,0.000723,0.995,0.000459,nan,0.356,0.0,0.644,1.0,0.356,0.785,0.215,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
379,358014,1900000,1534246424000,0.000913,0.00106,0.000716,0.995,0.00046,nan,0.348,0.0,0.652,1.0,0.348,0.777,0.223,LinUCB_Disjoint_Multi_Target,6,0.01,0.0,1,DAILY,1
