Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,TrainPart,RecommendationPart
381,349603,1800000,1534244712000,0.00101,0.00109,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
393,375449,1900000,1534246424000,0.000464,0.00105,0.982,2.95e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
424,398021,2000000,1534248381000,0.00137,0.00107,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
450,420625,2100000,1534250381000,0.00115,0.00107,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
489,442156,2200000,1534252487000,0.00181,0.00111,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
526,463312,2300000,1534254861000,0.00175,0.00114,0.992,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
550,484675,2400000,1534257558000,0.00112,0.00113,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
577,506411,2500000,1534260327000,0.00124,0.00114,0.987,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
620,530184,2600000,1534263432000,0.00181,0.00117,0.987,2.96e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
675,554871,2700000,1534266431000,0.00223,0.00122,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
727,579208,2800000,1534269300000,0.00214,0.00126,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
763,603863,2900000,1534272798000,0.00146,0.00126,0.988,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
791,626096,3000000,1534275826000,0.00126,0.00126,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
827,647922,3100000,1534279185000,0.00165,0.00128,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
885,673974,3400000,1534307392000,0.00223,0.00131,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
935,701688,3500000,1534310553000,0.0018,0.00133,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
955,727980,3600000,1534313223000,0.000761,0.00131,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
996,754524,3700000,1534315472000,0.00154,0.00132,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1016,781312,3800000,1534317461000,0.000747,0.0013,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1057,808822,3900000,1534319605000,0.00149,0.00131,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1092,836172,4000000,1534321811000,0.00128,0.00131,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1126,862771,4100000,1534324066000,0.00128,0.00131,0.994,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1154,889175,4200000,1534325982000,0.00106,0.0013,0.988,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1209,914662,4300000,1534327753000,0.00216,0.00132,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1235,936913,4400000,1534329253000,0.00117,0.00132,0.987,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1265,955758,4500000,1534330607000,0.00159,0.00132,0.988,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1310,977417,4600000,1534332371000,0.00208,0.00134,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1348,999689,4700000,1534334282000,0.00171,0.00135,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1380,1021639,4800000,1534336223000,0.00146,0.00135,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1412,1043306,4900000,1534338220000,0.00148,0.00135,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1458,1064917,5000000,1534340324000,0.00213,0.00137,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1503,1087221,5100000,1534342505000,0.00202,0.00138,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1539,1110910,5200000,1534345017000,0.00152,0.00139,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1598,1137783,5300000,1534348283000,0.0022,0.0014,0.994,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1634,1166800,5400000,1534352099000,0.00124,0.0014,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1672,1194311,5500000,1534355823000,0.00138,0.0014,0.994,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1713,1220772,5600000,1534359354000,0.00155,0.0014,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1764,1245251,5700000,1534362421000,0.00208,0.00142,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1792,1256750,6000000,1534387000000,0.00243,0.00143,0.984,2.95e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1838,1280454,6100000,1534391894000,0.00194,0.00144,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1888,1303613,6200000,1534395699000,0.00216,0.00145,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1922,1327157,6300000,1534397928000,0.00144,0.00145,0.986,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
1974,1349757,6400000,1534400142000,0.0023,0.00146,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2002,1372176,6500000,1534401980000,0.00125,0.00146,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2021,1395331,6600000,1534403754000,0.000821,0.00145,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2051,1418097,6700000,1534405748000,0.00132,0.00145,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2071,1439857,6800000,1534407692000,0.000919,0.00144,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2111,1460865,6900000,1534409775000,0.0019,0.00145,0.985,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2133,1482038,7000000,1534411756000,0.00104,0.00144,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2149,1502431,7100000,1534413572000,0.000785,0.00143,0.985,2.95e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2173,1522255,7200000,1534415178000,0.00121,0.00143,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2198,1542485,7300000,1534416750000,0.00124,0.00142,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2232,1562651,7400000,1534418460000,0.00169,0.00143,0.988,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2264,1581519,7500000,1534420152000,0.0017,0.00143,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2288,1601056,7600000,1534421958000,0.00123,0.00143,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2336,1621862,7700000,1534424198000,0.00231,0.00144,0.988,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2376,1642564,7800000,1534426507000,0.00193,0.00145,0.988,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2416,1663196,7900000,1534428901000,0.00194,0.00145,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2442,1683313,8000000,1534431501000,0.00129,0.00145,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2504,1704649,8100000,1534434488000,0.00291,0.00147,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2549,1726277,8200000,1534438303000,0.00208,0.00148,0.988,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2605,1748368,8300000,1534442273000,0.00253,0.00149,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2631,1769375,8400000,1534445358000,0.00124,0.00149,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
2678,1789794,8500000,1534448098000,0.0023,0.0015,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
