Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,SimulationType
23330,10243985,10600000,1534515766000,0.00188,0.00228,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
23537,10343985,10700000,1534518517000,0.00207,0.00228,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
23728,10443985,10800000,1534521581000,0.00191,0.00227,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
23940,10543985,10900000,1534525171000,0.00212,0.00227,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
24132,10643985,11000000,1534528692000,0.00192,0.00227,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
24345,10743985,11100000,1534532209000,0.00213,0.00227,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
24581,10843985,11200000,1534535352000,0.00236,0.00227,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
24852,10943984,11300000,1534538536000,0.00271,0.00227,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
25113,11043984,11400000,1534543569000,0.00261,0.00227,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
25445,11143984,11500000,1534556144000,0.00332,0.00228,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
25815,11243983,11600000,1534566623000,0.0037,0.0023,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
26129,11343983,11700000,1534570864000,0.00314,0.0023,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
26397,11443983,11800000,1534574160000,0.00268,0.00231,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
26692,11543983,11900000,1534576963000,0.00295,0.00231,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
26978,11643983,12000000,1534579522000,0.00286,0.00232,0.992,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
27271,11743983,12100000,1534582059000,0.00293,0.00232,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
27572,11843982,12200000,1534584444000,0.00301,0.00233,0.992,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
27889,11943982,12300000,1534586907000,0.00317,0.00233,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
28183,12043982,12400000,1534589382000,0.00294,0.00234,0.992,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
28471,12143982,12500000,1534591833000,0.00288,0.00234,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
28757,12243982,12600000,1534594219000,0.00286,0.00235,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
29080,12343982,12700000,1534597243000,0.00323,0.00236,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
29377,12443982,12800000,1534600571000,0.00297,0.00236,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
29664,12543982,12900000,1534603681000,0.00287,0.00236,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
29943,12643981,13000000,1534606647000,0.00279,0.00237,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
30223,12743981,13100000,1534610005000,0.0028,0.00237,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
30477,12843981,13200000,1534613215000,0.00254,0.00237,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
30785,12943981,13300000,1534616341000,0.00308,0.00238,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
31102,13043981,13400000,1534619443000,0.00317,0.00238,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
31399,13143981,13500000,1534622516000,0.00297,0.00239,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
31704,13243980,13600000,1534626216000,0.00305,0.00239,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
31988,13343980,13700000,1534632293000,0.00284,0.0024,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
32339,13443980,13800000,1534649517000,0.00351,0.00241,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
32678,13543979,13900000,1534656304000,0.00339,0.00241,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
32982,13643979,14000000,1534660228000,0.00304,0.00242,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
33254,13743979,14100000,1534663200000,0.00272,0.00242,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
33493,13843979,14200000,1534665903000,0.00239,0.00242,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
33769,13943979,14300000,1534668786000,0.00276,0.00242,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
34051,14043979,14400000,1534671766000,0.00282,0.00242,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
34331,14143978,14500000,1534674837000,0.0028,0.00243,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
34645,14243978,14600000,1534677697000,0.00314,0.00243,0.992,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
34946,14343978,14700000,1534680247000,0.00301,0.00244,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
35259,14443978,14800000,1534682924000,0.00313,0.00244,0.992,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
35563,14543978,14900000,1534685816000,0.00304,0.00245,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
35861,14643978,15000000,1534688843000,0.00298,0.00245,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
36121,14743978,15100000,1534692274000,0.0026,0.00245,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
36399,14843977,15200000,1534695398000,0.00278,0.00245,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
36686,14943977,15300000,1534698625000,0.00287,0.00245,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
36949,15043977,15400000,1534701627000,0.00263,0.00246,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
37247,15143977,15500000,1534704482000,0.00298,0.00246,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
37532,15243977,15600000,1534707063000,0.00285,0.00246,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
37807,15343977,15700000,1534709673000,0.00275,0.00246,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
118,43997,400000,1534215666000,0.00268,0.00268,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
361,143997,500000,1534221203000,0.00243,0.00251,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
565,243997,600000,1534223933000,0.00204,0.00232,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
754,343997,700000,1534225990000,0.00189,0.00219,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
939,443997,800000,1534227870000,0.00185,0.00211,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
1126,543997,900000,1534229635000,0.00187,0.00207,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
1331,643996,1000000,1534231460000,0.00205,0.00207,0.993,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
1542,743996,1100000,1534233317000,0.00211,0.00207,0.994,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
1763,843996,1200000,1534235388000,0.00221,0.00209,0.993,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
1965,943996,1300000,1534237355000,0.00202,0.00208,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
2180,1043996,1400000,1534238888000,0.00215,0.00209,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
2385,1143996,1500000,1534240422000,0.00205,0.00208,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
2580,1243996,1600000,1534241857000,0.00195,0.00207,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
2740,1343996,1700000,1534243199000,0.0016,0.00204,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
2929,1443996,1800000,1534244712000,0.00189,0.00203,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
3148,1543996,1900000,1534246424000,0.00219,0.00204,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
3369,1643996,2000000,1534248381000,0.00221,0.00205,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
3606,1743996,2100000,1534250381000,0.00237,0.00207,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
3837,1843995,2200000,1534252487000,0.00231,0.00208,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
4076,1943995,2300000,1534254861000,0.00239,0.0021,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
4309,2043995,2400000,1534257558000,0.00233,0.00211,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
4527,2143995,2500000,1534260327000,0.00218,0.00211,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
4793,2243995,2600000,1534263432000,0.00266,0.00214,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
5070,2343995,2700000,1534266431000,0.00277,0.00216,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
5344,2443995,2800000,1534269300000,0.00274,0.00219,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
5600,2543995,2900000,1534272798000,0.00256,0.0022,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
5843,2643994,3000000,1534275826000,0.00243,0.00221,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
6114,2743994,3100000,1534279185000,0.00271,0.00223,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
6367,2843994,3200000,1534284970000,0.00253,0.00224,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
6705,2943994,3300000,1534301374000,0.00338,0.00228,0.99,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
6990,3043993,3400000,1534307392000,0.00285,0.0023,0.991,2.97e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
7267,3143993,3500000,1534310553000,0.00277,0.00231,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
7532,3243993,3600000,1534313223000,0.00265,0.00232,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
7775,3343993,3700000,1534315472000,0.00243,0.00233,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
8022,3443993,3800000,1534317461000,0.00247,0.00233,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
8260,3543993,3900000,1534319605000,0.00238,0.00233,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
8492,3643993,4000000,1534321811000,0.00232,0.00233,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
8742,3743993,4100000,1534324066000,0.0025,0.00233,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
9008,3843993,4200000,1534325982000,0.00266,0.00234,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
9274,3943992,4300000,1534327753000,0.00266,0.00235,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
9543,4043992,4400000,1534329253000,0.00269,0.00236,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
9831,4143992,4500000,1534330607000,0.00288,0.00237,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
10114,4243992,4600000,1534332371000,0.00283,0.00238,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
10355,4343992,4700000,1534334282000,0.00241,0.00238,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
10627,4443992,4800000,1534336223000,0.00272,0.00239,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
10881,4543992,4900000,1534338220000,0.00254,0.00239,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
11126,4643992,5000000,1534340324000,0.00245,0.0024,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
11391,4743992,5100000,1534342505000,0.00265,0.0024,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
11655,4843992,5200000,1534345017000,0.00264,0.00241,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
11963,4943992,5300000,1534348283000,0.00308,0.00242,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
12250,5043991,5400000,1534352099000,0.00287,0.00243,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
12520,5143991,5500000,1534355823000,0.0027,0.00243,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
12837,5243991,5600000,1534359354000,0.00317,0.00245,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
13147,5343991,5700000,1534362421000,0.0031,0.00246,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
13413,5443991,5800000,1534365625000,0.00266,0.00246,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
13619,5543991,5900000,1534370861000,0.00206,0.00246,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
13904,5643990,6000000,1534387000000,0.00285,0.00246,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
14180,5743990,6100000,1534391894000,0.00276,0.00247,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
14470,5843990,6200000,1534395699000,0.0029,0.00248,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
14647,5943990,6300000,1534397928000,0.00177,0.00246,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
14837,6043990,6400000,1534400142000,0.0019,0.00245,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
15020,6143990,6500000,1534401980000,0.00183,0.00244,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
15190,6243990,6600000,1534403754000,0.0017,0.00243,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
15368,6343990,6700000,1534405748000,0.00178,0.00242,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
15545,6443989,6800000,1534407692000,0.00177,0.00241,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
15736,6543989,6900000,1534409775000,0.00191,0.0024,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
15923,6643989,7000000,1534411756000,0.00187,0.0024,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
16100,6743989,7100000,1534413572000,0.00177,0.00239,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
16301,6843989,7200000,1534415178000,0.00201,0.00238,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
16495,6943989,7300000,1534416750000,0.00194,0.00238,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
16694,7043989,7400000,1534418460000,0.00199,0.00237,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
16938,7143989,7500000,1534420152000,0.00244,0.00237,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
17167,7243989,7600000,1534421958000,0.00229,0.00237,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
17345,7343989,7700000,1534424198000,0.00178,0.00236,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
17542,7443989,7800000,1534426507000,0.00197,0.00236,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
17739,7543988,7900000,1534428901000,0.00197,0.00235,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
17938,7643988,8000000,1534431501000,0.00199,0.00235,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
18162,7743988,8100000,1534434488000,0.00224,0.00235,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
18375,7843988,8200000,1534438303000,0.00213,0.00234,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
18571,7943988,8300000,1534442273000,0.00196,0.00234,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
18803,8043988,8400000,1534445358000,0.00232,0.00234,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
19052,8143988,8500000,1534448098000,0.00249,0.00234,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
19317,8243988,8600000,1534450774000,0.00265,0.00234,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
19551,8343988,8700000,1534455312000,0.00234,0.00234,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
19788,8443988,8800000,1534469315000,0.00237,0.00234,0.992,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
20071,8543987,8900000,1534477993000,0.00283,0.00235,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
20309,8643987,9000000,1534481599000,0.00238,0.00235,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
20484,8743987,9100000,1534484170000,0.00175,0.00234,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
20664,8843987,9200000,1534486329000,0.0018,0.00234,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
20846,8943987,9300000,1534488129000,0.00182,0.00233,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
21037,9043987,9400000,1534489820000,0.00191,0.00233,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
21220,9143987,9500000,1534491491000,0.00183,0.00232,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
21398,9243986,9600000,1534493350000,0.00178,0.00231,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
21610,9343986,9700000,1534495700000,0.00212,0.00231,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
21782,9443986,9800000,1534498003000,0.00172,0.00231,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
21966,9543986,9900000,1534500310000,0.00184,0.0023,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
22158,9643986,10000000,1534502355000,0.00192,0.0023,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
22383,9743986,10100000,1534504275000,0.00225,0.0023,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
22605,9843986,10200000,1534506344000,0.00222,0.0023,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
22838,9943986,10300000,1534508344000,0.00233,0.0023,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
23083,10043986,10400000,1534510463000,0.00245,0.0023,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
23266,10143986,10500000,1534513052000,0.00183,0.00229,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
23448,10243985,10600000,1534515766000,0.00182,0.00229,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
