Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,CropPercent,NormalizeTargetValue,TrainPart,RecommendationPart,SimulationType,SimulationIndex,ChiDF,ChiAlpha
26020,11743983,12100000,1534582059000,0.00308,0.00222,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
26289,11843982,12200000,1534584444000,0.00269,0.00222,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
26548,11943982,12300000,1534586907000,0.00259,0.00222,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
26851,12043982,12400000,1534589382000,0.00303,0.00223,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
27134,12143982,12500000,1534591833000,0.00283,0.00223,0.992,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
27431,12243982,12600000,1534594219000,0.00297,0.00224,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
27697,12343982,12700000,1534597243000,0.00266,0.00224,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
27963,12443982,12800000,1534600571000,0.00266,0.00225,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
28249,12543982,12900000,1534603681000,0.00286,0.00225,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
28539,12643981,13000000,1534606647000,0.0029,0.00226,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
28831,12743981,13100000,1534610005000,0.00292,0.00226,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
29111,12843981,13200000,1534613215000,0.0028,0.00227,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
29382,12943981,13300000,1534616341000,0.00271,0.00227,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
29682,13043981,13400000,1534619443000,0.003,0.00228,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
29967,13143981,13500000,1534622516000,0.00285,0.00228,0.992,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
30232,13243980,13600000,1534626216000,0.00265,0.00228,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
30435,13343980,13700000,1534632293000,0.00203,0.00228,0.993,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
30616,13443980,13800000,1534649517000,0.00181,0.00228,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
30887,13543979,13900000,1534656304000,0.00271,0.00228,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
31153,13643979,14000000,1534660228000,0.00266,0.00228,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
31402,13743979,14100000,1534663200000,0.00249,0.00228,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
31669,13843979,14200000,1534665903000,0.00267,0.00229,0.992,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
31909,13943979,14300000,1534668786000,0.0024,0.00229,0.992,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
32179,14043979,14400000,1534671766000,0.0027,0.00229,0.992,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
32442,14143978,14500000,1534674837000,0.00263,0.00229,0.992,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
32710,14243978,14600000,1534677697000,0.00268,0.0023,0.992,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
33009,14343978,14700000,1534680247000,0.00299,0.0023,0.991,2.97e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
33294,14443978,14800000,1534682924000,0.00285,0.00231,0.992,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
33554,14543978,14900000,1534685816000,0.0026,0.00231,0.992,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
33809,14643978,15000000,1534688843000,0.00255,0.00231,0.993,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
34069,14743978,15100000,1534692274000,0.0026,0.00231,0.993,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
34329,14843977,15200000,1534695398000,0.0026,0.00231,0.993,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
34598,14943977,15300000,1534698625000,0.00269,0.00232,0.993,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
34873,15043977,15400000,1534701627000,0.00275,0.00232,0.993,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
35132,15143977,15500000,1534704482000,0.00259,0.00232,0.993,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
35396,15243977,15600000,1534707063000,0.00264,0.00232,0.992,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
35666,15343977,15700000,1534709673000,0.0027,0.00232,0.993,2.98e+02,0.992,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,100,1
112,43997,400000,1534215666000,0.00255,0.00255,0.976,2.93e+02,0.976,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
360,143997,500000,1534221203000,0.00248,0.0025,0.978,2.93e+02,0.978,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
591,243997,600000,1534223933000,0.00231,0.00242,0.979,2.94e+02,0.978,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
811,343997,700000,1534225990000,0.0022,0.00236,0.979,2.94e+02,0.978,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
1016,443997,800000,1534227870000,0.00205,0.00229,0.977,2.93e+02,0.978,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
1241,543997,900000,1534229635000,0.00225,0.00228,0.977,2.93e+02,0.978,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
1464,643996,1000000,1534231460000,0.00223,0.00227,0.985,2.95e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
1672,743996,1100000,1534233317000,0.00208,0.00225,0.987,2.96e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
1891,843996,1200000,1534235388000,0.00219,0.00224,0.988,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
2107,943996,1300000,1534237355000,0.00216,0.00223,0.987,2.96e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
2326,1043996,1400000,1534238888000,0.00219,0.00223,0.988,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
2546,1143996,1500000,1534240422000,0.0022,0.00223,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
2737,1243996,1600000,1534241857000,0.00191,0.0022,0.989,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
2926,1343996,1700000,1534243199000,0.00189,0.00218,0.988,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
3130,1443996,1800000,1534244712000,0.00204,0.00217,0.989,2.97e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
3355,1543996,1900000,1534246424000,0.00225,0.00217,0.988,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
3607,1643996,2000000,1534248381000,0.00252,0.00219,0.987,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
3800,1743996,2100000,1534250381000,0.00193,0.00218,0.987,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
4057,1843995,2200000,1534252487000,0.00257,0.0022,0.988,2.96e+02,0.985,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
4290,1943995,2300000,1534254861000,0.00233,0.00221,0.99,2.97e+02,0.985,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
4577,2043995,2400000,1534257558000,0.00287,0.00224,0.99,2.97e+02,0.985,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
4822,2143995,2500000,1534260327000,0.00245,0.00225,0.99,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
5087,2243995,2600000,1534263432000,0.00265,0.00227,0.99,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
5345,2343995,2700000,1534266431000,0.00258,0.00228,0.989,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
5629,2443995,2800000,1534269300000,0.00284,0.0023,0.989,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
5897,2543995,2900000,1534272798000,0.00268,0.00232,0.989,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
6148,2643994,3000000,1534275826000,0.00251,0.00233,0.99,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
6471,2743994,3100000,1534279185000,0.00323,0.00236,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
6762,2843994,3200000,1534284970000,0.00291,0.00238,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
7102,2943994,3300000,1534301374000,0.0034,0.00241,0.988,2.96e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
7398,3043993,3400000,1534307392000,0.00296,0.00243,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
7678,3143993,3500000,1534310553000,0.0028,0.00244,0.991,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
7941,3243993,3600000,1534313223000,0.00263,0.00245,0.991,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
8254,3343993,3700000,1534315472000,0.00313,0.00247,0.991,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
8505,3443993,3800000,1534317461000,0.00251,0.00247,0.991,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
8774,3543993,3900000,1534319605000,0.00269,0.00248,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
9062,3643993,4000000,1534321811000,0.00288,0.00249,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
9365,3743993,4100000,1534324066000,0.00303,0.0025,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
9676,3843993,4200000,1534325982000,0.00311,0.00252,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
9983,3943992,4300000,1534327753000,0.00307,0.00253,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
10248,4043992,4400000,1534329253000,0.00265,0.00253,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
10551,4143992,4500000,1534330607000,0.00303,0.00255,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
10838,4243992,4600000,1534332371000,0.00287,0.00255,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
11110,4343992,4700000,1534334282000,0.00272,0.00256,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
11385,4443992,4800000,1534336223000,0.00275,0.00256,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
11683,4543992,4900000,1534338220000,0.00298,0.00257,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
11974,4643992,5000000,1534340324000,0.00291,0.00258,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
12276,4743992,5100000,1534342505000,0.00302,0.00259,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
12551,4843992,5200000,1534345017000,0.00275,0.00259,0.99,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
12856,4943992,5300000,1534348283000,0.00305,0.0026,0.99,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
13159,5043991,5400000,1534352099000,0.00303,0.00261,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
13488,5143991,5500000,1534355823000,0.00329,0.00262,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
13814,5243991,5600000,1534359354000,0.00326,0.00263,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
14159,5343991,5700000,1534362421000,0.00345,0.00265,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
14424,5443991,5800000,1534365625000,0.00265,0.00265,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
14635,5543991,5900000,1534370861000,0.00211,0.00264,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
14925,5643990,6000000,1534387000000,0.0029,0.00264,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
15209,5743990,6100000,1534391894000,0.00284,0.00265,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
15469,5843990,6200000,1534395699000,0.0026,0.00265,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
15730,5943990,6300000,1534397928000,0.00261,0.00265,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
15929,6043990,6400000,1534400142000,0.00199,0.00264,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
16196,6143990,6500000,1534401980000,0.00267,0.00264,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
16413,6243990,6600000,1534403754000,0.00217,0.00263,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
16663,6343990,6700000,1534405748000,0.0025,0.00263,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
16881,6443989,6800000,1534407692000,0.00218,0.00262,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
17104,6543989,6900000,1534409775000,0.00223,0.00261,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
17346,6643989,7000000,1534411756000,0.00242,0.00261,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
17604,6743989,7100000,1534413572000,0.00258,0.00261,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
17847,6843989,7200000,1534415178000,0.00243,0.00261,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
18068,6943989,7300000,1534416750000,0.00221,0.0026,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
18292,7043989,7400000,1534418460000,0.00224,0.0026,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
18529,7143989,7500000,1534420152000,0.00237,0.00259,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
18780,7243989,7600000,1534421958000,0.00251,0.00259,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
19020,7343989,7700000,1534424198000,0.0024,0.00259,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
19267,7443989,7800000,1534426507000,0.00247,0.00259,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
19479,7543988,7900000,1534428901000,0.00212,0.00258,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
19749,7643988,8000000,1534431501000,0.0027,0.00258,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
20006,7743988,8100000,1534434488000,0.00257,0.00258,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
20267,7843988,8200000,1534438303000,0.00261,0.00258,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
20528,7943988,8300000,1534442273000,0.00261,0.00258,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
20776,8043988,8400000,1534445358000,0.00248,0.00258,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,1,True,0.0,True,0.0,0.0,Hindsight,5,1,2
