Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,SimulationType,SimulationIndex,ChiDF,ChiAlpha
17099,6443989,6800000,1534407692000,0.00235,0.00265,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
17336,6543989,6900000,1534409775000,0.00237,0.00265,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
17576,6643989,7000000,1534411756000,0.0024,0.00265,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
17838,6743989,7100000,1534413572000,0.00262,0.00265,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
18052,6843989,7200000,1534415178000,0.00214,0.00264,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
18322,6943989,7300000,1534416750000,0.0027,0.00264,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
18533,7043989,7400000,1534418460000,0.00211,0.00263,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
18800,7143989,7500000,1534420152000,0.00267,0.00263,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
19035,7243989,7600000,1534421958000,0.00235,0.00263,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
19282,7343989,7700000,1534424198000,0.00247,0.00263,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
19524,7443989,7800000,1534426507000,0.00242,0.00262,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
19758,7543988,7900000,1534428901000,0.00234,0.00262,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
20034,7643988,8000000,1534431501000,0.00276,0.00262,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
20305,7743988,8100000,1534434488000,0.00271,0.00262,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
20594,7843988,8200000,1534438303000,0.00289,0.00263,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
20865,7943988,8300000,1534442273000,0.00271,0.00263,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
21140,8043988,8400000,1534445358000,0.00275,0.00263,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
21416,8143988,8500000,1534448098000,0.00276,0.00263,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
21669,8243988,8600000,1534450774000,0.00253,0.00263,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
21939,8343988,8700000,1534455312000,0.0027,0.00263,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
22201,8443988,8800000,1534469315000,0.00262,0.00263,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
22497,8543987,8900000,1534477993000,0.00296,0.00263,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
22758,8643987,9000000,1534481599000,0.00261,0.00263,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
22980,8743987,9100000,1534484170000,0.00222,0.00263,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
23212,8843987,9200000,1534486329000,0.00232,0.00262,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
23470,8943987,9300000,1534488129000,0.00258,0.00262,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
23704,9043987,9400000,1534489820000,0.00234,0.00262,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
23922,9143987,9500000,1534491491000,0.00218,0.00262,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
24140,9243986,9600000,1534493350000,0.00218,0.00261,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
24386,9343986,9700000,1534495700000,0.00246,0.00261,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
24622,9443986,9800000,1534498003000,0.00236,0.00261,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
24841,9543986,9900000,1534500310000,0.00219,0.0026,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
25080,9643986,10000000,1534502355000,0.00239,0.0026,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
25342,9743986,10100000,1534504275000,0.00262,0.0026,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
25590,9843986,10200000,1534506344000,0.00248,0.0026,0.992,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
25869,9943986,10300000,1534508344000,0.00279,0.0026,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
26136,10043986,10400000,1534510463000,0.00267,0.0026,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
26369,10143986,10500000,1534513052000,0.00233,0.0026,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
26628,10243985,10600000,1534515766000,0.00259,0.0026,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
26859,10343985,10700000,1534518517000,0.00231,0.0026,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
27112,10443985,10800000,1534521581000,0.00253,0.0026,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
27342,10543985,10900000,1534525171000,0.0023,0.00259,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
27623,10643985,11000000,1534528692000,0.00281,0.0026,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
27873,10743985,11100000,1534532209000,0.0025,0.00259,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
28172,10843985,11200000,1534535352000,0.00299,0.0026,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
28474,10943984,11300000,1534538536000,0.00302,0.0026,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
28788,11043984,11400000,1534543569000,0.00314,0.00261,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
29151,11143984,11500000,1534556144000,0.00363,0.00262,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
29518,11243983,11600000,1534566623000,0.00367,0.00263,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
29860,11343983,11700000,1534570864000,0.00342,0.00263,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
30199,11443983,11800000,1534574160000,0.00339,0.00264,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
30554,11543983,11900000,1534576963000,0.00355,0.00265,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
30893,11643983,12000000,1534579522000,0.00339,0.00265,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
31228,11743983,12100000,1534582059000,0.00335,0.00266,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
31554,11843982,12200000,1534584444000,0.00326,0.00266,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
31897,11943982,12300000,1534586907000,0.00343,0.00267,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
32248,12043982,12400000,1534589382000,0.00351,0.00268,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
32607,12143982,12500000,1534591833000,0.00359,0.00269,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
32954,12243982,12600000,1534594219000,0.00347,0.00269,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
33307,12343982,12700000,1534597243000,0.00353,0.0027,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
33628,12443982,12800000,1534600571000,0.00321,0.0027,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
33967,12543982,12900000,1534603681000,0.00339,0.00271,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
34310,12643981,13000000,1534606647000,0.00343,0.00271,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
34648,12743981,13100000,1534610005000,0.00338,0.00272,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
34978,12843981,13200000,1534613215000,0.0033,0.00272,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
35337,12943981,13300000,1534616341000,0.00359,0.00273,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
35664,13043981,13400000,1534619443000,0.00327,0.00273,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
36026,13143981,13500000,1534622516000,0.00362,0.00274,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
36372,13243980,13600000,1534626216000,0.00346,0.00275,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
36698,13343980,13700000,1534632293000,0.00326,0.00275,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
37069,13443980,13800000,1534649517000,0.00371,0.00276,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
37422,13543979,13900000,1534656304000,0.00353,0.00276,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
37745,13643979,14000000,1534660228000,0.00323,0.00277,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
38062,13743979,14100000,1534663200000,0.00317,0.00277,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
38383,13843979,14200000,1534665903000,0.00321,0.00277,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
38698,13943979,14300000,1534668786000,0.00315,0.00278,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
39031,14043979,14400000,1534671766000,0.00333,0.00278,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
39357,14143978,14500000,1534674837000,0.00326,0.00278,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
39691,14243978,14600000,1534677697000,0.00334,0.00279,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
40024,14343978,14700000,1534680247000,0.00333,0.00279,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
40364,14443978,14800000,1534682924000,0.0034,0.00279,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
40662,14543978,14900000,1534685816000,0.00298,0.0028,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
40958,14643978,15000000,1534688843000,0.00296,0.0028,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
41284,14743978,15100000,1534692274000,0.00326,0.0028,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
41580,14843977,15200000,1534695398000,0.00296,0.0028,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
41890,14943977,15300000,1534698625000,0.0031,0.0028,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
42226,15043977,15400000,1534701627000,0.00336,0.00281,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
42536,15143977,15500000,1534704482000,0.0031,0.00281,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
42908,15243977,15600000,1534707063000,0.00372,0.00281,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
43232,15343977,15700000,1534709673000,0.00324,0.00282,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
92,43997,400000,1534215666000,0.00209,0.00209,0.977,2.93e+02,0.977,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
305,143997,500000,1534221203000,0.00213,0.00212,0.98,2.94e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
515,243997,600000,1534223933000,0.0021,0.00211,0.98,2.94e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
702,343997,700000,1534225990000,0.00187,0.00204,0.98,2.94e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
905,443997,800000,1534227870000,0.00203,0.00204,0.979,2.94e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
1100,543997,900000,1534229635000,0.00195,0.00202,0.979,2.94e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
1302,643996,1000000,1534231460000,0.00202,0.00202,0.986,2.96e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
1486,743996,1100000,1534233317000,0.00184,0.002,0.988,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
1692,843996,1200000,1534235388000,0.00206,0.002,0.988,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
1897,943996,1300000,1534237355000,0.00205,0.00201,0.987,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
2088,1043996,1400000,1534238888000,0.00191,0.002,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
2269,1143996,1500000,1534240422000,0.00181,0.00198,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
2437,1243996,1600000,1534241857000,0.00168,0.00196,0.989,2.97e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
2615,1343996,1700000,1534243199000,0.00178,0.00195,0.988,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
2811,1443996,1800000,1534244712000,0.00196,0.00195,0.989,2.97e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
3013,1543996,1900000,1534246424000,0.00202,0.00195,0.988,2.96e+02,0.985,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
3221,1643996,2000000,1534248381000,0.00208,0.00196,0.988,2.96e+02,0.985,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
3424,1743996,2100000,1534250381000,0.00203,0.00196,0.988,2.96e+02,0.985,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
3657,1843995,2200000,1534252487000,0.00233,0.00198,0.988,2.96e+02,0.985,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
3899,1943995,2300000,1534254861000,0.00242,0.00201,0.991,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
4157,2043995,2400000,1534257558000,0.00258,0.00203,0.991,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
4388,2143995,2500000,1534260327000,0.00231,0.00205,0.99,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
4635,2243995,2600000,1534263432000,0.00247,0.00207,0.99,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
4888,2343995,2700000,1534266431000,0.00253,0.00209,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
5147,2443995,2800000,1534269300000,0.00259,0.00211,0.989,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
5413,2543995,2900000,1534272798000,0.00266,0.00213,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
5701,2643994,3000000,1534275826000,0.00288,0.00216,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
5970,2743994,3100000,1534279185000,0.00269,0.00218,0.991,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
6210,2843994,3200000,1534284970000,0.0024,0.00218,0.991,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
6496,2943994,3300000,1534301374000,0.00286,0.00221,0.988,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
6767,3043993,3400000,1534307392000,0.00271,0.00222,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
7033,3143993,3500000,1534310553000,0.00266,0.00224,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
7325,3243993,3600000,1534313223000,0.00292,0.00226,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
7570,3343993,3700000,1534315472000,0.00245,0.00226,0.992,2.98e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
7844,3443993,3800000,1534317461000,0.00274,0.00228,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
8095,3543993,3900000,1534319605000,0.00251,0.00228,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
8365,3643993,4000000,1534321811000,0.0027,0.0023,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
8631,3743993,4100000,1534324066000,0.00266,0.00231,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
8888,3843993,4200000,1534325982000,0.00257,0.00231,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
9162,3943992,4300000,1534327753000,0.00274,0.00232,0.991,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
9421,4043992,4400000,1534329253000,0.00259,0.00233,0.991,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
9703,4143992,4500000,1534330607000,0.00282,0.00234,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
9992,4243992,4600000,1534332371000,0.00289,0.00235,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
10257,4343992,4700000,1534334282000,0.00265,0.00236,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
10530,4443992,4800000,1534336223000,0.00273,0.00237,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
10815,4543992,4900000,1534338220000,0.00285,0.00238,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
11080,4643992,5000000,1534340324000,0.00265,0.00239,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
11338,4743992,5100000,1534342505000,0.00258,0.00239,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
11579,4843992,5200000,1534345017000,0.00241,0.00239,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
11863,4943992,5300000,1534348283000,0.00284,0.0024,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
12175,5043991,5400000,1534352099000,0.00312,0.00241,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,4
