Clicks,Impressions,CumClicks,CumImpressions,TotalImpressions,RecommendationSizePercent,Timestamp,Alpha,Method
1.0,184.0,33.0,21169.0,3040000.0,0.01,NA,NA,Regression
0.0,187.0,33.0,21356.0,3050000.0,0.01,NA,NA,Regression
0.0,206.0,33.0,21562.0,3060000.0,0.01,NA,NA,Regression
0.0,166.0,33.0,21728.0,3070000.0,0.01,NA,NA,Regression
0.0,188.0,33.0,21916.0,3080000.0,0.01,NA,NA,Regression
0.0,174.0,33.0,22090.0,3090000.0,0.01,NA,NA,Regression
0.0,176.0,33.0,22266.0,3100000.0,0.01,NA,NA,Regression
0.0,186.0,33.0,22452.0,3110000.0,0.01,NA,NA,Regression
1.0,203.0,34.0,22655.0,3120000.0,0.01,NA,NA,Regression
1.0,180.0,35.0,22835.0,3130000.0,0.01,NA,NA,Regression
0.0,165.0,35.0,23000.0,3140000.0,0.01,NA,NA,Regression
0.0,170.0,35.0,23170.0,3150000.0,0.01,NA,NA,Regression
0.0,185.0,35.0,23355.0,3160000.0,0.01,NA,NA,Regression
0.0,186.0,35.0,23541.0,3170000.0,0.01,NA,NA,Regression
0.0,198.0,35.0,23739.0,3180000.0,0.01,NA,NA,Regression
0.0,171.0,35.0,23910.0,3190000.0,0.01,NA,NA,Regression
1.0,176.0,36.0,24086.0,3200000.0,0.01,NA,NA,Regression
1.0,155.0,37.0,24241.0,3210000.0,0.01,NA,NA,Regression
0.0,174.0,37.0,24415.0,3220000.0,0.01,NA,NA,Regression
0.0,177.0,37.0,24592.0,3230000.0,0.01,NA,NA,Regression
0.0,199.0,37.0,24791.0,3240000.0,0.01,NA,NA,Regression
0.0,178.0,37.0,24969.0,3250000.0,0.01,NA,NA,Regression
0.0,173.0,37.0,25142.0,3260000.0,0.01,NA,NA,Regression
0.0,23.0,37.0,25165.0,3270000.0,0.01,NA,NA,Regression
0.0,19.0,37.0,25184.0,3280000.0,0.01,NA,NA,Regression
1.0,33.0,38.0,25217.0,3290000.0,0.01,NA,NA,Regression
1.0,26.0,39.0,25243.0,3300000.0,0.01,NA,NA,Regression
0.0,14.0,39.0,25257.0,3310000.0,0.01,NA,NA,Regression
0.0,24.0,39.0,25281.0,3320000.0,0.01,NA,NA,Regression
0.0,22.0,39.0,25303.0,3330000.0,0.01,NA,NA,Regression
1.0,36.0,40.0,25339.0,3340000.0,0.01,NA,NA,Regression
1.0,29.0,41.0,25368.0,3350000.0,0.01,NA,NA,Regression
0.0,30.0,41.0,25398.0,3360000.0,0.01,NA,NA,Regression
0.0,30.0,41.0,25428.0,3370000.0,0.01,NA,NA,Regression
0.0,29.0,41.0,25457.0,3380000.0,0.01,NA,NA,Regression
0.0,27.0,41.0,25484.0,3390000.0,0.01,NA,NA,Regression
0.0,26.0,41.0,25510.0,3400000.0,0.01,NA,NA,Regression
0.0,21.0,41.0,25531.0,3410000.0,0.01,NA,NA,Regression
0.0,21.0,41.0,25552.0,3420000.0,0.01,NA,NA,Regression
1.0,26.0,42.0,25578.0,3430000.0,0.01,NA,NA,Regression
0.0,23.0,42.0,25601.0,3440000.0,0.01,NA,NA,Regression
1.0,28.0,43.0,25629.0,3450000.0,0.01,NA,NA,Regression
0.0,22.0,43.0,25651.0,3460000.0,0.01,NA,NA,Regression
1.0,18.0,44.0,25669.0,3470000.0,0.01,NA,NA,Regression
0.0,18.0,44.0,25687.0,3480000.0,0.01,NA,NA,Regression
0.0,34.0,44.0,25721.0,3490000.0,0.01,NA,NA,Regression
0.0,26.0,44.0,25747.0,3500000.0,0.01,NA,NA,Regression
0.0,20.0,44.0,25767.0,3510000.0,0.01,NA,NA,Regression
1.0,24.0,45.0,25791.0,3520000.0,0.01,NA,NA,Regression
0.0,30.0,45.0,25821.0,3530000.0,0.01,NA,NA,Regression
0.0,32.0,45.0,25853.0,3540000.0,0.01,NA,NA,Regression
1.0,30.0,46.0,25883.0,3550000.0,0.01,NA,NA,Regression
2.0,34.0,48.0,25917.0,3560000.0,0.01,NA,NA,Regression
0.0,36.0,48.0,25953.0,3570000.0,0.01,NA,NA,Regression
1.0,26.0,49.0,25979.0,3580000.0,0.01,NA,NA,Regression
1.0,32.0,50.0,26011.0,3590000.0,0.01,NA,NA,Regression
2.0,38.0,52.0,26049.0,3600000.0,0.01,NA,NA,Regression
0.0,25.0,52.0,26074.0,3610000.0,0.01,NA,NA,Regression
0.0,32.0,52.0,26106.0,3620000.0,0.01,NA,NA,Regression
1.0,26.0,53.0,26132.0,3630000.0,0.01,NA,NA,Regression
0.0,29.0,53.0,26161.0,3640000.0,0.01,NA,NA,Regression
0.0,41.0,53.0,26202.0,3650000.0,0.01,NA,NA,Regression
1.0,48.0,54.0,26250.0,3660000.0,0.01,NA,NA,Regression
1.0,40.0,55.0,26290.0,3670000.0,0.01,NA,NA,Regression
0.0,53.0,55.0,26343.0,3680000.0,0.01,NA,NA,Regression
0.0,41.0,55.0,26384.0,3690000.0,0.01,NA,NA,Regression
1.0,34.0,56.0,26418.0,3700000.0,0.01,NA,NA,Regression
1.0,55.0,57.0,26473.0,3710000.0,0.01,NA,NA,Regression
0.0,47.0,57.0,26520.0,3720000.0,0.01,NA,NA,Regression
0.0,60.0,57.0,26580.0,3730000.0,0.01,NA,NA,Regression
0.0,54.0,57.0,26634.0,3740000.0,0.01,NA,NA,Regression
0.0,32.0,57.0,26666.0,3750000.0,0.01,NA,NA,Regression
0.0,36.0,57.0,26702.0,3760000.0,0.01,NA,NA,Regression
0.0,32.0,57.0,26734.0,3770000.0,0.01,NA,NA,Regression
1.0,51.0,58.0,26785.0,3780000.0,0.01,NA,NA,Regression
0.0,29.0,58.0,26814.0,3790000.0,0.01,NA,NA,Regression
0.0,46.0,58.0,26860.0,3800000.0,0.01,NA,NA,Regression
0.0,47.0,58.0,26907.0,3810000.0,0.01,NA,NA,Regression
2.0,30.0,60.0,26937.0,3820000.0,0.01,NA,NA,Regression
0.0,26.0,60.0,26963.0,3830000.0,0.01,NA,NA,Regression
1.0,35.0,61.0,26998.0,3840000.0,0.01,NA,NA,Regression
0.0,24.0,61.0,27022.0,3850000.0,0.01,NA,NA,Regression
0.0,31.0,61.0,27053.0,3860000.0,0.01,NA,NA,Regression
2.0,36.0,63.0,27089.0,3870000.0,0.01,NA,NA,Regression
1.0,36.0,64.0,27125.0,3880000.0,0.01,NA,NA,Regression
0.0,35.0,64.0,27160.0,3890000.0,0.01,NA,NA,Regression
0.0,34.0,64.0,27194.0,3900000.0,0.01,NA,NA,Regression
0.0,38.0,64.0,27232.0,3910000.0,0.01,NA,NA,Regression
0.0,28.0,64.0,27260.0,3920000.0,0.01,NA,NA,Regression
1.0,33.0,65.0,27293.0,3930000.0,0.01,NA,NA,Regression
0.0,42.0,65.0,27335.0,3940000.0,0.01,NA,NA,Regression
0.0,52.0,65.0,27387.0,3950000.0,0.01,NA,NA,Regression
0.0,40.0,65.0,27427.0,3960000.0,0.01,NA,NA,Regression
0.0,29.0,65.0,27456.0,3970000.0,0.01,NA,NA,Regression
0.0,34.0,65.0,27490.0,3980000.0,0.01,NA,NA,Regression
1.0,22.0,66.0,27512.0,3990000.0,0.01,NA,NA,Regression
1.0,33.0,67.0,27545.0,4000000.0,0.01,NA,NA,Regression
1.0,31.0,68.0,27576.0,4010000.0,0.01,NA,NA,Regression
0.0,23.0,68.0,27599.0,4020000.0,0.01,NA,NA,Regression
1.0,28.0,69.0,27627.0,4030000.0,0.01,NA,NA,Regression
0.0,24.0,69.0,27651.0,4040000.0,0.01,NA,NA,Regression
0.0,28.0,69.0,27679.0,4050000.0,0.01,NA,NA,Regression
0.0,22.0,69.0,27701.0,4060000.0,0.01,NA,NA,Regression
