Clicks,Impressions,TotalImpressions,Method,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks,LearningRate,HiddenLayers
32,14578,200000,NN,1531059941000,0.0022,0.0022,0.946,8.55e+04,0.00352,inf,0.0891,0.0,0.911,1.0,0.0891,1.49e+02,-1.48e+02,12,0.2,0.2,0.0,0.5,0.01,10
37,16080,210000,NN,1531061809000,0.0023,0.0023,0.946,8.55e+04,0.00346,inf,0.0941,0.0,0.906,1.0,0.0941,1.51e+02,-1.5e+02,12,0.2,0.2,0.0,0.5,0.01,10
46,17740,220000,NN,1531063581000,0.00259,0.00259,0.946,8.55e+04,0.00348,inf,0.105,0.0,0.895,1.0,0.105,1.49e+02,-1.48e+02,12,0.2,0.2,0.0,0.5,0.01,10
50,19335,230000,NN,1531065314000,0.00259,0.00259,0.946,8.55e+04,0.00349,inf,0.104,0.0,0.896,1.0,0.104,1.48e+02,-1.47e+02,12,0.2,0.2,0.0,0.5,0.01,10
54,20776,240000,NN,1531067084000,0.0026,0.0026,0.946,8.55e+04,0.00351,inf,0.104,0.0,0.896,1.0,0.104,1.48e+02,-1.47e+02,12,0.2,0.2,0.0,0.5,0.01,10
60,22195,250000,NN,1531068933000,0.0027,0.0027,0.946,8.55e+04,0.00366,inf,0.103,0.0,0.897,1.0,0.103,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.5,0.01,10
68,23621,260000,NN,1531070560000,0.00288,0.00288,0.946,8.55e+04,0.00371,inf,0.107,0.0,0.893,1.0,0.107,1.4e+02,-1.39e+02,12,0.2,0.2,0.0,0.5,0.01,10
71,25090,270000,NN,1531071931000,0.00283,0.00283,0.946,8.55e+04,0.00376,inf,0.104,0.0,0.896,1.0,0.104,1.39e+02,-1.38e+02,12,0.2,0.2,0.0,0.5,0.01,10
74,26522,280000,NN,1531073370000,0.00279,0.00279,0.946,8.55e+04,0.00386,inf,0.0997,0.0,0.9,1.0,0.0997,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.5,0.01,10
80,28176,290000,NN,1531074828000,0.00284,0.00284,0.946,8.55e+04,0.00383,inf,0.102,0.0,0.898,1.0,0.102,1.37e+02,-1.36e+02,12,0.2,0.2,0.0,0.5,0.01,10
85,30056,300000,NN,1531076102000,0.00283,0.00283,0.946,8.55e+04,0.00387,inf,0.102,0.0,0.898,1.0,0.102,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.5,0.01,10
93,31939,310000,NN,1531077460000,0.00291,0.00291,0.946,8.55e+04,0.00386,inf,0.106,0.0,0.894,1.0,0.106,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.5,0.01,10
100,33820,320000,NN,1531078853000,0.00296,0.00296,0.946,8.55e+04,0.0039,inf,0.107,0.0,0.893,1.0,0.107,1.35e+02,-1.34e+02,12,0.2,0.2,0.0,0.5,0.01,10
104,35668,330000,NN,1531080285000,0.00292,0.00292,0.946,8.55e+04,0.00392,inf,0.106,0.0,0.894,1.0,0.106,1.34e+02,-1.33e+02,12,0.2,0.2,0.0,0.5,0.01,10
109,37541,340000,NN,1531081775000,0.0029,0.0029,0.946,8.55e+04,0.00391,inf,0.107,0.0,0.893,1.0,0.107,1.34e+02,-1.33e+02,12,0.2,0.2,0.0,0.5,0.01,10
113,39335,350000,NN,1531083470000,0.00287,0.00287,0.946,8.55e+04,0.00389,inf,0.107,0.0,0.893,1.0,0.107,1.35e+02,-1.34e+02,12,0.2,0.2,0.0,0.5,0.01,10
121,41113,360000,NN,1531085548000,0.00294,0.00294,0.946,8.55e+04,0.00398,inf,0.107,0.0,0.893,1.0,0.107,1.32e+02,-1.31e+02,12,0.2,0.2,0.0,0.5,0.01,10
128,42876,370000,NN,1531091700000,0.00241,0.00299,0.945,8.55e+04,0.00402,inf,0.108,0.0,0.892,1.0,0.108,1.31e+02,-1.3e+02,12,0.2,0.2,0.0,0.5,0.01,10
132,45655,380000,NN,1531109678000,0.00166,0.00289,0.945,8.54e+04,0.00399,inf,0.108,0.0,0.892,1.0,0.108,1.31e+02,-1.3e+02,12,0.2,0.2,0.0,0.5,0.01,10
132,48092,390000,NN,1531114011000,0.000993,0.00274,0.944,8.54e+04,0.00393,inf,0.106,0.0,0.894,1.0,0.106,1.33e+02,-1.32e+02,12,0.2,0.2,0.0,0.5,0.01,10
136,50061,400000,NN,1531116623000,0.00125,0.00272,0.944,8.53e+04,0.00387,inf,0.107,0.0,0.893,1.0,0.107,1.34e+02,-1.33e+02,12,0.2,0.2,0.0,0.5,0.01,10
138,51907,410000,NN,1531118649000,0.00122,0.00266,0.943,8.52e+04,0.00382,inf,0.107,0.0,0.893,1.0,0.107,1.35e+02,-1.34e+02,12,0.2,0.2,0.0,0.5,0.01,10
140,53745,420000,NN,1531120418000,0.0012,0.0026,0.942,8.52e+04,0.00377,inf,0.106,0.0,0.894,1.0,0.106,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.5,0.01,10
145,55482,430000,NN,1531122132000,0.00141,0.00261,0.942,8.51e+04,0.00372,inf,0.108,0.0,0.892,1.0,0.108,1.38e+02,-1.37e+02,12,0.2,0.2,0.0,0.5,0.01,10
148,57184,440000,NN,1531123856000,0.00145,0.00259,0.942,8.51e+04,0.00366,inf,0.108,0.0,0.892,1.0,0.108,1.39e+02,-1.38e+02,12,0.2,0.2,0.0,0.5,0.01,10
150,58394,450000,NN,1531125068000,0.00147,0.00257,0.941,8.5e+04,0.00358,inf,0.109,0.0,0.891,1.0,0.109,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.5,0.01,10
151,59794,460000,NN,1531126436000,0.00141,0.00253,0.94,8.5e+04,0.00352,inf,0.108,0.0,0.892,1.0,0.108,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.5,0.01,10
153,61302,470000,NN,1531128328000,0.0014,0.0025,0.94,8.49e+04,0.00346,inf,0.109,0.0,0.891,1.0,0.109,1.45e+02,-1.44e+02,12,0.2,0.2,0.0,0.5,0.01,10
153,62211,480000,NN,1531129175000,0.00134,0.00246,0.939,8.49e+04,0.00339,inf,0.108,0.0,0.892,1.0,0.108,1.47e+02,-1.46e+02,12,0.2,0.2,0.0,0.5,0.01,10
154,63107,490000,NN,1531130018000,0.00133,0.00244,0.939,8.48e+04,0.00333,inf,0.108,0.0,0.892,1.0,0.108,1.48e+02,-1.47e+02,12,0.2,0.2,0.0,0.5,0.01,10
154,63910,500000,NN,1531130800000,0.0,0.00241,0.937,8.47e+04,0.00327,inf,0.107,0.0,0.893,1.0,0.107,1.5e+02,-1.49e+02,12,0.2,0.2,0.0,0.5,0.01,10
156,64927,510000,NN,1531131712000,0.00137,0.0024,0.936,8.45e+04,0.00323,inf,0.107,0.0,0.893,1.0,0.107,1.51e+02,-1.5e+02,12,0.2,0.2,0.0,0.5,0.01,10
159,66391,520000,NN,1531133341000,0.00171,0.00239,0.935,8.44e+04,0.00322,inf,0.107,0.0,0.893,1.0,0.107,1.51e+02,-1.5e+02,12,0.2,0.2,0.0,0.5,0.01,10
163,67715,530000,NN,1531134827000,0.00212,0.00241,0.934,8.43e+04,0.0032,inf,0.108,0.0,0.892,1.0,0.108,1.51e+02,-1.5e+02,12,0.2,0.2,0.0,0.5,0.01,10
163,68806,540000,NN,1531136175000,0.00169,0.00237,0.933,8.42e+04,0.00318,inf,0.106,0.0,0.894,1.0,0.106,1.51e+02,-1.5e+02,12,0.2,0.2,0.0,0.5,0.01,10
165,70067,550000,NN,1531137754000,0.00167,0.00235,0.932,8.41e+04,0.00315,inf,0.106,0.0,0.894,1.0,0.106,1.52e+02,-1.51e+02,12,0.2,0.2,0.0,0.5,0.01,10
168,71304,560000,NN,1531139459000,0.00179,0.00236,0.931,8.4e+04,0.00313,inf,0.106,0.0,0.894,1.0,0.106,1.52e+02,-1.51e+02,12,0.2,0.2,0.0,0.5,0.01,10
168,72564,570000,NN,1531141094000,0.00154,0.00232,0.93,8.4e+04,0.00309,inf,0.105,0.0,0.895,1.0,0.105,1.53e+02,-1.52e+02,12,0.2,0.2,0.0,0.5,0.01,10
168,73704,580000,NN,1531142751000,0.00137,0.00228,0.929,8.39e+04,0.00307,inf,0.104,0.0,0.896,1.0,0.104,1.54e+02,-1.53e+02,12,0.2,0.2,0.0,0.5,0.01,10
172,74797,590000,NN,1531144525000,0.00159,0.0023,0.928,8.38e+04,0.00307,inf,0.104,0.0,0.896,1.0,0.104,1.53e+02,-1.52e+02,12,0.2,0.2,0.0,0.5,0.01,10
174,75861,600000,NN,1531146406000,0.00161,0.00229,0.927,8.37e+04,0.00305,inf,0.104,0.0,0.896,1.0,0.104,1.54e+02,-1.53e+02,12,0.2,0.2,0.0,0.5,0.01,10
181,77043,610000,NN,1531148524000,0.00199,0.00235,0.926,8.36e+04,0.00305,inf,0.105,0.0,0.895,1.0,0.105,1.53e+02,-1.52e+02,12,0.2,0.2,0.0,0.5,0.01,10
186,78380,620000,NN,1531150653000,0.00215,0.00237,0.925,8.36e+04,0.00306,inf,0.106,0.0,0.894,1.0,0.106,1.52e+02,-1.51e+02,12,0.2,0.2,0.0,0.5,0.01,10
188,79719,630000,NN,1531152831000,0.00209,0.00236,0.925,8.35e+04,0.00307,inf,0.105,0.0,0.895,1.0,0.105,1.51e+02,-1.5e+02,12,0.2,0.2,0.0,0.5,0.01,10
192,81261,640000,NN,1531154931000,0.00214,0.00236,0.924,8.35e+04,0.00307,inf,0.105,0.0,0.895,1.0,0.105,1.51e+02,-1.5e+02,12,0.2,0.2,0.0,0.5,0.01,10
196,82827,650000,NN,1531156919000,0.00217,0.00237,0.923,8.34e+04,0.00308,inf,0.105,0.0,0.895,1.0,0.105,1.5e+02,-1.49e+02,12,0.2,0.2,0.0,0.5,0.01,10
197,84591,660000,NN,1531158796000,0.00204,0.00233,0.923,8.33e+04,0.00309,inf,0.103,0.0,0.897,1.0,0.103,1.49e+02,-1.48e+02,12,0.2,0.2,0.0,0.5,0.01,10
201,86367,670000,NN,1531160992000,0.00205,0.00233,0.922,8.33e+04,0.00312,inf,0.103,0.0,0.897,1.0,0.103,1.48e+02,-1.47e+02,12,0.2,0.2,0.0,0.5,0.01,10
205,88185,680000,NN,1531162911000,0.00206,0.00232,0.922,8.33e+04,0.00314,inf,0.102,0.0,0.898,1.0,0.102,1.47e+02,-1.46e+02,12,0.2,0.2,0.0,0.5,0.01,10
208,89913,690000,NN,1531164809000,0.00204,0.00231,0.921,8.32e+04,0.00315,inf,0.102,0.0,0.898,1.0,0.102,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.5,0.01,10
212,91638,700000,NN,1531166846000,0.00206,0.00231,0.921,8.32e+04,0.00319,inf,0.101,0.0,0.899,1.0,0.101,1.45e+02,-1.44e+02,12,0.2,0.2,0.0,0.5,0.01,10
214,93399,710000,NN,1531168918000,0.002,0.00229,0.92,8.31e+04,0.00322,inf,0.0993,0.0,0.901,1.0,0.0993,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.5,0.01,10
219,95322,720000,NN,1531171813000,0.00204,0.0023,0.92,8.31e+04,0.00325,inf,0.099,0.0,0.901,1.0,0.099,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.5,0.01,10
223,97041,730000,NN,1531185503000,0.0033,0.0023,0.919,8.3e+04,0.00327,inf,0.0986,0.0,0.901,1.0,0.0986,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.5,0.01,10
223,99382,740000,NN,1531196969000,0.00113,0.00224,0.918,8.29e+04,0.00325,inf,0.0977,0.0,0.902,1.0,0.0977,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.5,0.01,10
225,101196,750000,NN,1531200364000,0.00112,0.00222,0.917,8.28e+04,0.00325,inf,0.0972,0.0,0.903,1.0,0.0972,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.5,0.01,10
226,102720,760000,NN,1531202607000,0.00102,0.0022,0.915,8.27e+04,0.00323,inf,0.0969,0.0,0.903,1.0,0.0969,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.5,0.01,10
229,104058,770000,NN,1531204516000,0.00122,0.0022,0.914,8.26e+04,0.0032,inf,0.0973,0.0,0.903,1.0,0.0973,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.5,0.01,10
234,105306,780000,NN,1531206234000,0.00158,0.00222,0.913,8.25e+04,0.00319,inf,0.0983,0.0,0.902,1.0,0.0983,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.5,0.01,10
235,106557,790000,NN,1531207753000,0.00149,0.00221,0.912,8.24e+04,0.00317,inf,0.098,0.0,0.902,1.0,0.098,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.5,0.01,10
238,107749,800000,NN,1531209349000,0.00159,0.00221,0.911,8.23e+04,0.00314,inf,0.0985,0.0,0.901,1.0,0.0985,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.5,0.01,10
239,108755,810000,NN,1531211009000,0.00155,0.0022,0.91,8.22e+04,0.00311,inf,0.0985,0.0,0.902,1.0,0.0985,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.5,0.01,10
241,109810,820000,NN,1531212747000,0.00157,0.00219,0.909,8.21e+04,0.00309,inf,0.0985,0.0,0.902,1.0,0.0985,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.5,0.01,10
241,110812,830000,NN,1531214477000,0.00147,0.00217,0.908,8.2e+04,0.00307,inf,0.098,0.0,0.902,1.0,0.098,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.5,0.01,10
245,111844,840000,NN,1531216000000,0.00162,0.00219,0.907,8.19e+04,0.00305,inf,0.0988,0.0,0.901,1.0,0.0988,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.5,0.01,10
246,112874,850000,NN,1531217491000,0.00198,0.00218,0.906,8.18e+04,0.00303,inf,0.0985,0.0,0.901,1.0,0.0985,1.45e+02,-1.44e+02,12,0.2,0.2,0.0,0.5,0.01,10
248,113949,860000,NN,1531218803000,0.0019,0.00218,0.904,8.17e+04,0.00302,inf,0.0985,0.0,0.902,1.0,0.0985,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.5,0.01,10
252,115023,870000,NN,1531220183000,0.00264,0.00219,0.903,8.15e+04,0.00299,inf,0.0994,0.0,0.901,1.0,0.0994,1.45e+02,-1.44e+02,12,0.2,0.2,0.0,0.5,0.01,10
257,116150,880000,NN,1531221660000,0.00317,0.00221,0.901,8.14e+04,0.00298,inf,0.1,0.0,0.9,1.0,0.1,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.5,0.01,10
262,117284,890000,NN,1531223228000,0.00346,0.00223,0.899,8.12e+04,0.00297,inf,0.101,0.0,0.899,1.0,0.101,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.5,0.01,10
264,118381,900000,NN,1531224925000,0.00316,0.00223,0.898,8.11e+04,0.00295,inf,0.101,0.0,0.899,1.0,0.101,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.5,0.01,10
267,119466,910000,NN,1531226586000,0.0031,0.00223,0.896,8.09e+04,0.00295,inf,0.101,0.0,0.899,1.0,0.101,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.5,0.01,10
272,120620,920000,NN,1531228193000,0.00327,0.00226,0.895,8.08e+04,0.00294,inf,0.102,0.0,0.898,1.0,0.102,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.5,0.01,10
274,121842,930000,NN,1531229863000,0.00306,0.00225,0.893,8.07e+04,0.00293,inf,0.102,0.0,0.898,1.0,0.102,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.5,0.01,10
276,123008,940000,NN,1531231690000,0.00291,0.00224,0.892,8.06e+04,0.00293,inf,0.102,0.0,0.898,1.0,0.102,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.5,0.01,10
278,124256,950000,NN,1531233614000,0.00278,0.00224,0.891,8.04e+04,0.00292,inf,0.101,0.0,0.899,1.0,0.101,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.5,0.01,10
284,125477,960000,NN,1531235598000,0.00298,0.00226,0.89,8.03e+04,0.00292,inf,0.102,0.0,0.898,1.0,0.102,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.5,0.01,10
290,126786,970000,NN,1531237572000,0.00312,0.00229,0.888,8.02e+04,0.00291,inf,0.103,0.0,0.897,1.0,0.103,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.5,0.01,10
292,128062,980000,NN,1531239731000,0.00299,0.00228,0.887,8.01e+04,0.00293,inf,0.103,0.0,0.897,1.0,0.103,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.5,0.01,10
294,129306,990000,NN,1531241737000,0.00289,0.00227,0.886,8e+04,0.00293,inf,0.102,0.0,0.898,1.0,0.102,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.5,0.01,10
296,130747,1000000,NN,1531243738000,0.00278,0.00226,0.885,7.99e+04,0.00294,inf,0.101,0.0,0.899,1.0,0.101,1.4e+02,-1.39e+02,12,0.2,0.2,0.0,0.5,0.01,10
298,132234,1010000,NN,1531245667000,0.00267,0.00225,0.884,7.98e+04,0.00295,inf,0.101,0.0,0.899,1.0,0.101,1.39e+02,-1.38e+02,12,0.2,0.2,0.0,0.5,0.01,10
303,133940,1020000,NN,1531247731000,0.00269,0.00226,0.883,7.97e+04,0.00295,inf,0.101,0.0,0.899,1.0,0.101,1.39e+02,-1.38e+02,12,0.2,0.2,0.0,0.5,0.01,10
303,135517,1030000,NN,1531249459000,0.00251,0.00224,0.881,7.96e+04,0.00297,inf,0.0996,0.0,0.9,1.0,0.0996,1.38e+02,-1.37e+02,12,0.2,0.2,0.0,0.5,0.01,10
