Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
258.0,98653.0,1560000,GP_Clustered_H_12,0.1,1531395080.0,1,0.1,0.04092663775627929,0.03449063201747145
258.0,98976.0,1570000,GP_Clustered_H_12,0.1,1531396997.0,1,0.1,0.04085303909736183,0.034531156903330446
259.0,99254.0,1580000,GP_Clustered_H_12,0.1,1531398777.0,1,0.1,0.041209789557232514,0.0345734267302539
259.0,99504.0,1590000,GP_Clustered_H_12,0.1,1531400537.0,1,0.1,0.0412059688855012,0.03461514083185942
259.0,99788.0,1600000,GP_Clustered_H_12,0.1,1531402278.0,1,0.1,0.04111027955439382,0.03465573544887538
261.0,100134.0,1610000,GP_Clustered_H_12,0.1,1531404354.0,1,0.1,0.041382958614369525,0.034697519443692384
262.0,100459.0,1620000,GP_Clustered_H_12,0.1,1531406176.0,1,0.1,0.04162848286163881,0.03474030316849459
263.0,100759.0,1630000,GP_Clustered_H_12,0.1,1531407973.0,1,0.1,0.041494573351147014,0.03478174040887898
265.0,101130.0,1640000,GP_Clustered_H_12,0.1,1531409990.0,1,0.1,0.041856474648734036,0.034824879032293254
267.0,101621.0,1650000,GP_Clustered_H_12,0.1,1531412247.0,1,0.1,0.042515626013986216,0.03487148962006148
270.0,102084.0,1660000,GP_Clustered_H_12,0.1,1531414664.0,1,0.1,0.0424458203103196,0.034917118118195714
271.0,102570.0,1670000,GP_Clustered_H_12,0.1,1531416880.0,1,0.1,0.043026409114329686,0.03496567674691545
272.0,103077.0,1680000,GP_Clustered_H_12,0.1,1531419218.0,1,0.1,0.04355636753497277,0.0350168118111301
277.0,103678.0,1690000,GP_Clustered_H_12,0.1,1531421594.0,1,0.1,0.043437942569278666,0.035066640987213946
280.0,104312.0,1700000,GP_Clustered_H_12,0.1,1531423831.0,1,0.1,0.04330547138429203,0.03511510469543219
284.0,104897.0,1710000,GP_Clustered_H_12,0.1,1531426097.0,1,0.1,0.04337203956452552,0.03516339086425709
285.0,105521.0,1720000,GP_Clustered_H_12,0.1,1531428700.0,1,0.1,0.044054081471975974,0.03521508092592969
289.0,106184.0,1730000,GP_Clustered_H_12,0.1,1531433991.0,1,0.1,0.04349504053666411,0.03526294196414202
292.0,106629.0,1740000,GP_Clustered_H_12,0.1,1531452298.0,1,0.1,0.042986831290931816,0.03530733213268694
294.0,107024.0,1750000,GP_Clustered_H_12,0.1,1531457863.0,1,0.1,0.0421885667127449,0.03534665347314451
296.0,107316.0,1760000,GP_Clustered_H_12,0.1,1531460622.0,1,0.1,0.04240568357049878,0.03538676159869755
297.0,107541.0,1770000,GP_Clustered_H_12,0.1,1531462674.0,1,0.1,0.04173921433365834,0.03542265116217156
297.0,107702.0,1780000,GP_Clustered_H_12,0.1,1531464475.0,1,0.1,0.04249175050099083,0.03546236520340094
298.0,107889.0,1790000,GP_Clustered_H_12,0.1,1531466048.0,1,0.1,0.042177701440626374,0.03549988104830174
300.0,108053.0,1800000,GP_Clustered_H_12,0.1,1531467563.0,1,0.1,0.042210372956257396,0.035537161558901555
300.0,108235.0,1810000,GP_Clustered_H_12,0.1,1531468953.0,1,0.1,0.04154471837705842,0.035570352480549114
