MSE,CumulativeMSE,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha
0.018478077038270112,0.1837292481632308,8278136.0,NN_AdamOptimizer,0.1,291680,1529589799.0,0.02
0.02397965578430974,0.18358421326514235,8338866.0,NN_AdamOptimizer,0.1,291680,1529593399.0,0.02
0.014118694807514971,0.18340483867626214,8416752.0,NN_AdamOptimizer,0.1,291680,1529596999.0,0.02
0.008391724756659832,0.1832513288690513,8493931.0,NN_AdamOptimizer,0.1,291680,1529600599.0,0.02
0.020975293807894348,0.18311522874854325,8558164.0,NN_AdamOptimizer,0.1,291680,1529604199.0,0.02
0.0076419209120203325,0.18298051875960003,8623046.0,NN_AdamOptimizer,0.1,291680,1529607799.0,0.02
0.004645415552472794,0.18282663531479823,8702233.0,NN_AdamOptimizer,0.1,291680,1529611399.0,0.02
0.01886059245866667,0.1826641127077829,8767811.0,NN_AdamOptimizer,0.1,291680,1529614999.0,0.02
0.00771694392385423,0.18255262900886152,8801741.0,NN_AdamOptimizer,0.1,291680,1529618599.0,0.02
0.011133718423465845,0.1824742303817336,8821681.0,NN_AdamOptimizer,0.1,291680,1529624156.0,0.02
0.01122821021573836,0.1823850214342333,8841563.0,NN_AdamOptimizer,0.1,291680,1529637665.0,0.02
0.00967676354917356,0.1823164131081938,8861212.0,NN_AdamOptimizer,0.1,291680,1529641265.0,0.02
0.03972846909515563,0.18219331112148,8899761.0,NN_AdamOptimizer,0.1,291680,1529644865.0,0.02
0.020503958070413917,0.18206051782739768,8946047.0,NN_AdamOptimizer,0.1,291680,1529648465.0,0.02
0.025664548987696767,0.1819248350111845,8998319.0,NN_AdamOptimizer,0.1,291680,1529652065.0,0.02
0.01148943283097933,0.18229172156479342,9126641.0,NN_AdamOptimizer,0.1,291680,1529742065.0,0.02
0.006705643558439809,0.1834364258848987,9377597.0,NN_AdamOptimizer,0.1,291680,1529745665.0,0.02
0.002295980208842672,0.18469168542188508,9673007.0,NN_AdamOptimizer,0.1,291680,1529749265.0,0.02
0.0019098672140242464,0.18590472483822826,9982689.0,NN_AdamOptimizer,0.1,291680,1529752865.0,0.02
0.0028801186866553247,0.18695469641689277,10283930.0,NN_AdamOptimizer,0.1,291680,1529756465.0,0.02
0.005189755437781603,0.18786346771677473,10566569.0,NN_AdamOptimizer,0.1,291680,1529760065.0,0.02
0.00013338935627338057,0.18868801853395892,10840159.0,NN_AdamOptimizer,0.1,291680,1529763665.0,0.02
0.002207830011548141,0.1894453175641244,11112782.0,NN_AdamOptimizer,0.1,291680,1529767265.0,0.02
0.0023599794948827133,0.19016248741321087,11423395.0,NN_AdamOptimizer,0.1,291680,1529770865.0,0.02
0.0023380219067114863,0.1908621301477348,11723215.0,NN_AdamOptimizer,0.1,291680,1529774465.0,0.02
0.009007626359976472,0.1914269968529773,11959737.0,NN_AdamOptimizer,0.1,291680,1529778065.0,0.02
0.006123544440283071,0.19189467357554674,12227315.0,NN_AdamOptimizer,0.1,291680,1529781665.0,0.02
0.00853982620370328,0.19230746171402938,12459542.0,NN_AdamOptimizer,0.1,291680,1529785265.0,0.02
0.0032249745197455793,0.1926836086548093,12785118.0,NN_AdamOptimizer,0.1,291680,1529788865.0,0.02
0.002068335280460516,0.19285755061916976,13002231.0,NN_AdamOptimizer,0.1,291680,1529792465.0,0.02
0.014358685469916534,0.1929204351914711,13118362.0,NN_AdamOptimizer,0.1,291680,1529796065.0,0.02
0.001994485947480537,0.1929358995390922,13180636.0,NN_AdamOptimizer,0.1,291680,1529799665.0,0.02
0.046169897108962875,0.19293588845290627,13219171.0,NN_AdamOptimizer,0.1,291680,1529803265.0,0.02
0.002257439197433522,0.19293019006629572,13250363.0,NN_AdamOptimizer,0.1,291680,1529806865.0,0.02
0.035453836795878026,0.19292730107225275,13286714.0,NN_AdamOptimizer,0.1,291680,1529810465.0,0.02
0.0033330292156137993,0.19293163340016908,13351091.0,NN_AdamOptimizer,0.1,291680,1529814065.0,0.02
0.0014682880119451292,0.19293275680100938,13491057.0,NN_AdamOptimizer,0.1,291680,1529817665.0,0.02
0.0032243607547119747,0.1928988599403029,13764648.0,NN_AdamOptimizer,0.1,291680,1529821265.0,0.02
0.003312040177880708,0.19284715648325282,14136509.0,NN_AdamOptimizer,0.1,291680,1529824865.0,0.02
0.0015071668182175,0.19277522848112222,14392072.0,NN_AdamOptimizer,0.1,291680,1529828579.0,0.02
