Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,Hours,TrainPart,RecommendationPart,Alpha,EqClicks,LearningRate,HiddenLayers
56.0,13964.0,80000,NN,1531058378.0,0.00518,3.33e+02,0.00183,1.12e+02,12,0.5,0.5,0.0,0.2,0.01,10
71.0,17810.0,90000,NN,1531062638.0,0.00409,2.34e+02,0.00208,1.26e+02,12,0.5,0.5,0.0,0.2,0.01,10
85.0,22244.0,100000,NN,1531066912.0,0.00412,2.34e+02,0.00229,1.37e+02,12,0.5,0.5,0.0,0.2,0.01,10
100.0,26839.0,110000,NN,1531071112.0,0.00434,2.43e+02,0.00247,1.46e+02,12,0.5,0.5,0.0,0.2,0.01,10
118.0,31254.0,120000,NN,1531074994.0,0.00429,2.52e+02,0.00263,1.55e+02,12,0.5,0.5,0.0,0.2,0.01,10
144.0,35726.0,130000,NN,1531078228.0,0.00581,3.96e+02,0.00287,1.74e+02,12,0.5,0.5,0.0,0.2,0.01,10
158.0,40255.0,140000,NN,1531082073.0,0.00431,2.43e+02,0.00297,1.79e+02,12,0.5,0.5,0.0,0.2,0.01,10
165.0,45013.0,150000,NN,1531086005.0,0.0039,2.07e+02,0.00304,1.81e+02,12,0.5,0.5,0.0,0.2,0.01,10
178.0,49831.0,160000,NN,1531104331.0,0.00679,3.33e+02,0.00327,1.9e+02,12,0.5,0.5,0.0,0.2,0.01,10
202.0,54369.0,170000,NN,1531111843.0,0.0074,3.69e+02,0.00351,2.01e+02,12,0.5,0.5,0.0,0.2,0.01,10
224.0,59085.0,180000,NN,1531116219.0,0.00747,3.6e+02,0.00373,2.09e+02,12,0.5,0.5,0.0,0.2,0.01,10
235.0,64047.0,190000,NN,1531120754.0,0.00587,1.98e+02,0.00385,2.09e+02,12,0.5,0.5,0.0,0.2,0.01,10
242.0,68955.0,200000,NN,1531126137.0,0.00584,1.98e+02,0.00395,2.08e+02,12,0.5,0.5,0.0,0.2,0.01,10
258.0,73751.0,210000,NN,1531130915.0,0.00727,2.79e+02,0.0041,2.12e+02,12,0.5,0.5,0.0,0.2,0.01,10
275.0,78749.0,220000,NN,1531134667.0,0.0126,3.51e+02,0.00449,2.18e+02,12,0.5,0.5,0.0,0.2,0.01,10
286.0,83544.0,230000,NN,1531139354.0,0.0116,2.7e+02,0.0048,2.2e+02,12,0.5,0.5,0.0,0.2,0.01,10
302.0,88220.0,240000,NN,1531144461.0,0.0122,3.42e+02,0.00511,2.25e+02,12,0.5,0.5,0.0,0.2,0.01,10
318.0,93135.0,250000,NN,1531149082.0,0.0115,2.43e+02,0.00536,2.26e+02,12,0.5,0.5,0.0,0.2,0.01,10
333.0,97959.0,260000,NN,1531153349.0,0.0116,2.52e+02,0.0056,2.27e+02,12,0.5,0.5,0.0,0.2,0.01,10
351.0,102776.0,270000,NN,1531156206.0,0.0123,3.15e+02,0.00585,2.3e+02,12,0.5,0.5,0.0,0.2,0.01,10
370.0,107758.0,280000,NN,1531158999.0,0.0125,3.51e+02,0.00609,2.35e+02,12,0.5,0.5,0.0,0.2,0.01,10
387.0,112486.0,290000,NN,1531162679.0,0.0121,2.97e+02,0.0063,2.37e+02,12,0.5,0.5,0.0,0.2,0.01,10
403.0,117210.0,300000,NN,1531166663.0,0.0127,3.69e+02,0.00651,2.41e+02,12,0.5,0.5,0.0,0.2,0.01,10
420.0,122203.0,310000,NN,1531170651.0,0.0126,3.42e+02,0.00671,2.44e+02,12,0.5,0.5,0.0,0.2,0.01,10
438.0,127268.0,320000,NN,1531179849.0,0.0181,3.06e+02,0.00706,2.46e+02,12,0.5,0.5,0.0,0.2,0.01,10
456.0,132260.0,330000,NN,1531197114.0,0.0269,3.6e+02,0.00766,2.5e+02,12,0.5,0.5,0.0,0.2,0.01,10
472.0,137120.0,340000,NN,1531201861.0,0.0258,2.88e+02,0.0082,2.51e+02,12,0.5,0.5,0.0,0.2,0.01,10
489.0,142133.0,350000,NN,1531207087.0,0.0262,2.79e+02,0.00871,2.52e+02,12,0.5,0.5,0.0,0.2,0.01,10
497.0,147110.0,360000,NN,1531212585.0,0.0253,1.89e+02,0.00917,2.5e+02,12,0.5,0.5,0.0,0.2,0.01,10
510.0,152059.0,370000,NN,1531217710.0,0.0313,2.25e+02,0.00977,2.49e+02,12,0.5,0.5,0.0,0.2,0.01,10
521.0,157134.0,380000,NN,1531220719.0,0.047,1.62e+02,0.0108,2.47e+02,12,0.5,0.5,0.0,0.2,0.01,10
529.0,162214.0,390000,NN,1531224744.0,0.0476,1.44e+02,0.0117,2.44e+02,12,0.5,0.5,0.0,0.2,0.01,10
540.0,167065.0,400000,NN,1531229433.0,0.0473,2.07e+02,0.0126,2.43e+02,12,0.5,0.5,0.0,0.2,0.01,10
554.0,172089.0,410000,NN,1531233642.0,0.0476,1.62e+02,0.0134,2.41e+02,12,0.5,0.5,0.0,0.2,0.01,10
570.0,177163.0,420000,NN,1531237288.0,0.0483,2.7e+02,0.0143,2.42e+02,12,0.5,0.5,0.0,0.2,0.01,10
583.0,182152.0,430000,NN,1531239591.0,0.048,2.16e+02,0.0151,2.41e+02,12,0.5,0.5,0.0,0.2,0.01,10
593.0,187233.0,440000,NN,1531242813.0,0.0481,1.89e+02,0.0158,2.4e+02,12,0.5,0.5,0.0,0.2,0.01,10
604.0,192277.0,450000,NN,1531246507.0,0.0477,1.62e+02,0.0165,2.38e+02,12,0.5,0.5,0.0,0.2,0.01,10
624.0,197094.0,460000,NN,1531249208.0,0.0472,2.7e+02,0.0172,2.39e+02,12,0.5,0.5,0.0,0.2,0.01,10
633.0,202207.0,470000,NN,1531252971.0,0.0477,2.07e+02,0.0178,2.38e+02,12,0.5,0.5,0.0,0.2,0.01,10
653.0,207188.0,480000,NN,1531255800.0,0.0482,3.15e+02,0.0185,2.4e+02,12,0.5,0.5,0.0,0.2,0.01,10
668.0,212181.0,490000,NN,1531259005.0,0.0478,2.16e+02,0.0191,2.4e+02,12,0.5,0.5,0.0,0.2,0.01,10
683.0,217567.0,500000,NN,1531277437.0,0.0418,2.25e+02,0.0195,2.39e+02,12,0.5,0.5,0.0,0.2,0.01,10
704.0,222537.0,510000,NN,1531284232.0,0.0381,3.42e+02,0.0199,2.41e+02,12,0.5,0.5,0.0,0.2,0.01,10
713.0,227359.0,520000,NN,1531288234.0,0.0371,2.07e+02,0.0202,2.41e+02,12,0.5,0.5,0.0,0.2,0.01,10
728.0,232397.0,530000,NN,1531292700.0,0.0378,2.7e+02,0.0205,2.41e+02,12,0.5,0.5,0.0,0.2,0.01,10
741.0,237387.0,540000,NN,1531297474.0,0.0369,2.43e+02,0.0208,2.41e+02,12,0.5,0.5,0.0,0.2,0.01,10
752.0,242527.0,550000,NN,1531302248.0,0.038,2.88e+02,0.0212,2.42e+02,12,0.5,0.5,0.0,0.2,0.01,10
759.0,247559.0,560000,NN,1531306059.0,0.0297,2.16e+02,0.0213,2.42e+02,12,0.5,0.5,0.0,0.2,0.01,10
775.0,252432.0,570000,NN,1531310200.0,0.0278,2.61e+02,0.0214,2.42e+02,12,0.5,0.5,0.0,0.2,0.01,10
789.0,257276.0,580000,NN,1531315480.0,0.0274,2.61e+02,0.0215,2.42e+02,12,0.5,0.5,0.0,0.2,0.01,10
805.0,262190.0,590000,NN,1531320378.0,0.0273,2.79e+02,0.0216,2.43e+02,12,0.5,0.5,0.0,0.2,0.01,10
823.0,267201.0,600000,NN,1531325017.0,0.0278,2.97e+02,0.0217,2.44e+02,12,0.5,0.5,0.0,0.2,0.01,10
847.0,272252.0,610000,NN,1531329133.0,0.0277,3.42e+02,0.0218,2.45e+02,12,0.5,0.5,0.0,0.2,0.01,10
861.0,277152.0,620000,NN,1531333476.0,0.0274,2.7e+02,0.0219,2.46e+02,12,0.5,0.5,0.0,0.2,0.01,10
880.0,281995.0,630000,NN,1531338211.0,0.0278,3.6e+02,0.022,2.48e+02,12,0.5,0.5,0.0,0.2,0.01,10
904.0,286964.0,640000,NN,1531342404.0,0.0285,4.23e+02,0.0221,2.5e+02,12,0.5,0.5,0.0,0.2,0.01,10
921.0,292148.0,650000,NN,1531346266.0,0.0281,2.52e+02,0.0222,2.5e+02,12,0.5,0.5,0.0,0.2,0.01,10
941.0,296890.0,660000,NN,1531366779.0,0.021,3.96e+02,0.0222,2.52e+02,12,0.5,0.5,0.0,0.2,0.01,10
959.0,301910.0,670000,NN,1531372186.0,0.0201,2.88e+02,0.0222,2.53e+02,12,0.5,0.5,0.0,0.2,0.01,10
976.0,306853.0,680000,NN,1531377095.0,0.0204,2.79e+02,0.0221,2.53e+02,12,0.5,0.5,0.0,0.2,0.01,10
986.0,311920.0,690000,NN,1531382325.0,0.02,2.16e+02,0.0221,2.53e+02,12,0.5,0.5,0.0,0.2,0.01,10
1002.0,316937.0,700000,NN,1531388633.0,0.0203,2.7e+02,0.0221,2.53e+02,12,0.5,0.5,0.0,0.2,0.01,10
1020.0,321706.0,710000,NN,1531393395.0,0.017,3.24e+02,0.022,2.54e+02,12,0.5,0.5,0.0,0.2,0.01,10
1042.0,326273.0,720000,NN,1531398829.0,0.0165,3.78e+02,0.0219,2.56e+02,12,0.5,0.5,0.0,0.2,0.01,10
1061.0,331120.0,730000,NN,1531403757.0,0.0158,3.15e+02,0.0218,2.57e+02,12,0.5,0.5,0.0,0.2,0.01,10
1079.0,335749.0,740000,NN,1531408724.0,0.0159,2.97e+02,0.0218,2.57e+02,12,0.5,0.5,0.0,0.2,0.01,10
1091.0,340578.0,750000,NN,1531413306.0,0.0154,2.43e+02,0.0217,2.57e+02,12,0.5,0.5,0.0,0.2,0.01,10
1104.0,345254.0,760000,NN,1531418096.0,0.016,2.88e+02,0.0216,2.57e+02,12,0.5,0.5,0.0,0.2,0.01,10
1120.0,350152.0,770000,NN,1531422409.0,0.0156,2.43e+02,0.0215,2.57e+02,12,0.5,0.5,0.0,0.2,0.01,10
1137.0,354996.0,780000,NN,1531426139.0,0.016,2.7e+02,0.0215,2.57e+02,12,0.5,0.5,0.0,0.2,0.01,10
1155.0,360046.0,790000,NN,1531429926.0,0.0165,3.24e+02,0.0214,2.58e+02,12,0.5,0.5,0.0,0.2,0.01,10
1169.0,364955.0,800000,NN,1531438058.0,0.015,2.61e+02,0.0213,2.58e+02,12,0.5,0.5,0.0,0.2,0.01,10
1189.0,370054.0,810000,NN,1531456138.0,0.0147,3.6e+02,0.0212,2.59e+02,12,0.5,0.5,0.0,0.2,0.01,10
1206.0,374629.0,820000,NN,1531460936.0,0.0141,3.15e+02,0.0211,2.6e+02,12,0.5,0.5,0.0,0.2,0.01,10
1226.0,379564.0,830000,NN,1531466266.0,0.0144,3.33e+02,0.0211,2.61e+02,12,0.5,0.5,0.0,0.2,0.01,10
1240.0,384524.0,840000,NN,1531471842.0,0.014,2.7e+02,0.021,2.61e+02,12,0.5,0.5,0.0,0.2,0.01,10
1253.0,389261.0,850000,NN,1531476854.0,0.0123,1.53e+02,0.0209,2.6e+02,12,0.5,0.5,0.0,0.2,0.01,10
1267.0,394067.0,860000,NN,1531481122.0,0.0126,2.7e+02,0.0208,2.6e+02,12,0.5,0.5,0.0,0.2,0.01,10
1282.0,398828.0,870000,NN,1531485417.0,0.0132,3.51e+02,0.0207,2.61e+02,12,0.5,0.5,0.0,0.2,0.01,10
1293.0,403682.0,880000,NN,1531490439.0,0.0125,2.52e+02,0.0206,2.61e+02,12,0.5,0.5,0.0,0.2,0.01,10
1307.0,408437.0,890000,NN,1531495512.0,0.0126,2.52e+02,0.0205,2.61e+02,12,0.5,0.5,0.0,0.2,0.01,10
1316.0,413349.0,900000,NN,1531501136.0,0.0129,2.88e+02,0.0204,2.61e+02,12,0.5,0.5,0.0,0.2,0.01,10
1329.0,418263.0,910000,NN,1531507224.0,0.0133,3.15e+02,0.0203,2.62e+02,12,0.5,0.5,0.0,0.2,0.01,10
1347.0,423181.0,920000,NN,1531511395.0,0.0133,3.42e+02,0.0203,2.63e+02,12,0.5,0.5,0.0,0.2,0.01,10
1359.0,428002.0,930000,NN,1531515478.0,0.0126,2.43e+02,0.0202,2.62e+02,12,0.5,0.5,0.0,0.2,0.01,10
1375.0,432768.0,940000,NN,1531521280.0,0.0125,2.61e+02,0.0201,2.62e+02,12,0.5,0.5,0.0,0.2,0.01,10
1392.0,437850.0,950000,NN,1531539658.0,0.0127,2.88e+02,0.02,2.63e+02,12,0.5,0.5,0.0,0.2,0.01,10
1410.0,442578.0,960000,NN,1531547734.0,0.0127,3.06e+02,0.0199,2.63e+02,12,0.5,0.5,0.0,0.2,0.01,10
1431.0,447354.0,970000,NN,1531551869.0,0.0134,3.42e+02,0.0199,2.64e+02,12,0.5,0.5,0.0,0.2,0.01,10
1443.0,452617.0,980000,NN,1531555975.0,0.0126,2.43e+02,0.0198,2.64e+02,12,0.5,0.5,0.0,0.2,0.01,10
