Clicks,Impressions,TotalImpressions,Method,RecommendationPart,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
75.0,48925.0,3270000,Random,0.02,1529510528.0,0.001,0.02,0.4897,0.4304785934012405
76.0,49082.0,3280000,Random,0.02,1529510650.0,0.001,0.02,0.4837,0.43064085378721234
76.0,49245.0,3290000,Random,0.02,1529510774.0,0.001,0.02,0.493,0.4308303952650628
77.0,49428.0,3300000,Random,0.02,1529510902.0,0.001,0.02,0.499,0.4310369698248656
77.0,49594.0,3310000,Random,0.02,1529511024.0,0.001,0.02,0.5021,0.4312516617589295
78.0,49777.0,3320000,Random,0.02,1529511140.0,0.001,0.02,0.5152,0.4315045181994146
79.0,49953.0,3330000,Random,0.02,1529511255.0,0.001,0.02,0.495,0.4316951953219389
80.0,50135.0,3340000,Random,0.02,1529511367.0,0.001,0.02,0.5015,0.4319041917431307
80.0,50303.0,3350000,Random,0.02,1529511477.0,0.001,0.02,0.5016,0.43211223893195716
80.0,50492.0,3360000,Random,0.02,1529511592.0,0.001,0.02,0.5027,0.4323223215541835
80.0,50683.0,3370000,Random,0.02,1529511707.0,0.001,0.02,0.5123,0.43255964404215325
80.0,50888.0,3380000,Random,0.02,1529511819.0,0.001,0.02,0.5166,0.43280828414853745
80.0,51067.0,3390000,Random,0.02,1529511932.0,0.001,0.02,0.5189,0.43306224201240606
80.0,51261.0,3400000,Random,0.02,1529512045.0,0.001,0.02,0.5193,0.4333158824770755
80.0,51457.0,3410000,Random,0.02,1529512159.0,0.001,0.02,0.5085,0.4335363637601339
80.0,51671.0,3420000,Random,0.02,1529512273.0,0.001,0.02,0.505,0.43374532176083525
81.0,51846.0,3430000,Random,0.02,1529512389.0,0.001,0.02,0.5087,0.43396384851955
81.0,52015.0,3440000,Random,0.02,1529512503.0,0.001,0.02,0.5158,0.43420174430873737
81.0,52197.0,3450000,Random,0.02,1529512615.0,0.001,0.02,0.4967,0.43438289867305985
81.0,52393.0,3460000,Random,0.02,1529512730.0,0.001,0.02,0.5003,0.4345734105266059
81.0,52557.0,3470000,Random,0.02,1529512846.0,0.001,0.02,0.5069,0.4347818445020336
81.0,52772.0,3480000,Random,0.02,1529512960.0,0.001,0.02,0.5029,0.4349775863281772
81.0,52976.0,3490000,Random,0.02,1529513080.0,0.001,0.02,0.5068,0.4351833812097583
82.0,53176.0,3500000,Random,0.02,1529513198.0,0.001,0.02,0.4958,0.435356571549159
82.0,53361.0,3510000,Random,0.02,1529513322.0,0.001,0.02,0.4929,0.43552051294075683
83.0,53535.0,3520000,Random,0.02,1529513442.0,0.001,0.02,0.5085,0.4357278410289933
83.0,53724.0,3530000,Random,0.02,1529513565.0,0.001,0.02,0.5041,0.43592152986460525
83.0,53909.0,3540000,Random,0.02,1529513684.0,0.001,0.02,0.4979,0.43609661028871655
83.0,54081.0,3550000,Random,0.02,1529513801.0,0.001,0.02,0.4797,0.43621943673860747
83.0,54260.0,3560000,Random,0.02,1529513915.0,0.001,0.02,0.4923,0.43637696641069
83.0,54400.0,3570000,Random,0.02,1529514031.0,0.001,0.02,0.4898,0.43652661076248084
83.0,54500.0,3580000,Random,0.02,1529514146.0,0.001,0.02,0.4976,0.4366972068218035
85.0,54637.0,3590000,Random,0.02,1529514258.0,0.001,0.02,0.5049,0.436887186747091
85.0,54726.0,3600000,Random,0.02,1529514374.0,0.001,0.02,0.5019,0.4370677778950157
86.0,54833.0,3610000,Random,0.02,1529514489.0,0.001,0.02,0.5042,0.43725373972910153
86.0,54967.0,3620000,Random,0.02,1529514603.0,0.001,0.02,0.5009,0.43742955812763995
86.0,55097.0,3630000,Random,0.02,1529514716.0,0.001,0.02,0.501,0.4376046833118613
86.0,55217.0,3640000,Random,0.02,1529514829.0,0.001,0.02,0.5067,0.4377945056104551
86.0,55325.0,3650000,Random,0.02,1529514939.0,0.001,0.02,0.4968,0.43795616449919356
86.0,55444.0,3660000,Random,0.02,1529515055.0,0.001,0.02,0.5004,0.43812677607160017
86.0,55559.0,3670000,Random,0.02,1529515168.0,0.001,0.02,0.4881,0.43826294289429335
86.0,55672.0,3680000,Random,0.02,1529515283.0,0.001,0.02,0.5023,0.4384369566364284
86.0,55776.0,3690000,Random,0.02,1529515396.0,0.001,0.02,0.5102,0.4386314364287416
86.0,55884.0,3700000,Random,0.02,1529515507.0,0.001,0.02,0.4767,0.43873432443839366
86.0,55985.0,3710000,Random,0.02,1529515620.0,0.001,0.02,0.4923,0.4388787063132228
86.0,56109.0,3720000,Random,0.02,1529515732.0,0.001,0.02,0.4952,0.4390301076403378
86.0,56223.0,3730000,Random,0.02,1529515845.0,0.001,0.02,0.4909,0.4391691690139562
86.0,56334.0,3740000,Random,0.02,1529515957.0,0.001,0.02,0.4788,0.4392751338026889
87.0,56484.0,3750000,Random,0.02,1529516066.0,0.001,0.02,0.4926,0.43941733344588174
87.0,56610.0,3760000,Random,0.02,1529516176.0,0.001,0.02,0.4924,0.43955824479310013
87.0,56761.0,3770000,Random,0.02,1529516288.0,0.001,0.02,0.4928,0.43969946960797257
87.0,56895.0,3780000,Random,0.02,1529516398.0,0.001,0.02,0.4895,0.4398312170428721
87.0,57023.0,3790000,Random,0.02,1529516507.0,0.001,0.02,0.4972,0.43998258586333944
87.0,57153.0,3800000,Random,0.02,1529516614.0,0.001,0.02,0.501,0.44014315800580434
87.0,57273.0,3810000,Random,0.02,1529516718.0,0.001,0.02,0.4964,0.44029081375907
87.0,57399.0,3820000,Random,0.02,1529516825.0,0.001,0.02,0.5004,0.44044816764975303
87.0,57533.0,3830000,Random,0.02,1529516930.0,0.001,0.02,0.4951,0.4405908617289965
87.0,57666.0,3840000,Random,0.02,1529517037.0,0.001,0.02,0.5009,0.4407479167765772
88.0,57809.0,3850000,Random,0.02,1529517144.0,0.001,0.02,0.4947,0.440888052057677
89.0,57934.0,3860000,Random,0.02,1529517253.0,0.001,0.02,0.4979,0.4410357514046779
89.0,58050.0,3870000,Random,0.02,1529517362.0,0.001,0.02,0.4991,0.4411857882227536
90.0,58190.0,3880000,Random,0.02,1529517472.0,0.001,0.02,0.5001,0.4413376289747568
90.0,58306.0,3890000,Random,0.02,1529517584.0,0.001,0.02,0.493,0.4414704371264927
90.0,58464.0,3900000,Random,0.02,1529517696.0,0.001,0.02,0.4913,0.44159820523642473
90.0,58669.0,3910000,Random,0.02,1529517811.0,0.001,0.02,0.4967,0.44173913054272546
90.0,58857.0,3920000,Random,0.02,1529517932.0,0.001,0.02,0.5144,0.44192448990358585
90.0,59073.0,3930000,Random,0.02,1529518050.0,0.001,0.02,0.5028,0.4420793894203706
92.0,59273.0,3940000,Random,0.02,1529518162.0,0.001,0.02,0.4972,0.4422192894472225
93.0,59469.0,3950000,Random,0.02,1529518267.0,0.001,0.02,0.5057,0.44238000010684975
93.0,59681.0,3960000,Random,0.02,1529518377.0,0.001,0.02,0.5144,0.4425618687934486
93.0,59884.0,3970000,Random,0.02,1529518479.0,0.001,0.02,0.5043,0.4427173804589563
94.0,60072.0,3980000,Random,0.02,1529518583.0,0.001,0.02,0.4947,0.4428479900557931
94.0,60263.0,3990000,Random,0.02,1529518680.0,0.001,0.02,0.4955,0.4429799499804653
95.0,60444.0,4000000,Random,0.02,1529518782.0,0.001,0.02,0.5081,0.4431427501055141
96.0,60644.0,4010000,Random,0.02,1529518879.0,0.001,0.02,0.5025,0.4432907731725827
96.0,60796.0,4020000,Random,0.02,1529518976.0,0.001,0.02,0.5017,0.4434360697567305
96.0,60983.0,4030000,Random,0.02,1529519068.0,0.001,0.02,0.5094,0.44359975196577084
97.0,61179.0,4040000,Random,0.02,1529519158.0,0.001,0.02,0.4905,0.4437158416886279
97.0,61383.0,4050000,Random,0.02,1529519247.0,0.001,0.02,0.5064,0.4438706173881621
97.0,61571.0,4060000,Random,0.02,1529519335.0,0.001,0.02,0.4921,0.4439894089709499
97.0,61767.0,4070000,Random,0.02,1529519425.0,0.001,0.02,0.4999,0.44412678143048073
97.0,61984.0,4080000,Random,0.02,1529519511.0,0.001,0.02,0.5073,0.44428161775050407
98.0,62204.0,4090000,Random,0.02,1529519597.0,0.001,0.02,0.5047,0.44442933995649303
98.0,62402.0,4100000,Random,0.02,1529519684.0,0.001,0.02,0.5064,0.4445804879078187
99.0,62588.0,4110000,Random,0.02,1529519769.0,0.001,0.02,0.5079,0.4447345499810357
100.0,62777.0,4120000,Random,0.02,1529519856.0,0.001,0.02,0.4913,0.4448475729179749
101.0,62973.0,4130000,Random,0.02,1529519944.0,0.001,0.02,0.5006,0.4449825666881493
101.0,63158.0,4140000,Random,0.02,1529520032.0,0.001,0.02,0.4989,0.4451128020343132
102.0,63365.0,4150000,Random,0.02,1529520119.0,0.001,0.02,0.4896,0.4452200001017004
106.0,63538.0,4160000,Random,0.02,1529520204.0,0.001,0.02,0.4996,0.44535072125530206
106.0,63707.0,4170000,Random,0.02,1529520290.0,0.001,0.02,0.4987,0.4454786571755531
106.0,63915.0,4180000,Random,0.02,1529520376.0,0.001,0.02,0.4877,0.4455796651727408
106.0,64111.0,4190000,Random,0.02,1529520462.0,0.001,0.02,0.5023,0.44571503590025213
106.0,64293.0,4200000,Random,0.02,1529520546.0,0.001,0.02,0.4881,0.445815952481442
107.0,64476.0,4210000,Random,0.02,1529520623.0,0.001,0.02,0.4941,0.4459306414304172
107.0,64636.0,4220000,Random,0.02,1529520701.0,0.001,0.02,0.4966,0.4460507110004873
107.0,64826.0,4230000,Random,0.02,1529520776.0,0.001,0.02,0.4835,0.4461392435985949
107.0,65030.0,4240000,Random,0.02,1529520851.0,0.001,0.02,0.4861,0.4462334906655794
107.0,65212.0,4250000,Random,0.02,1529520926.0,0.001,0.02,0.5014,0.4463632942169545
107.0,65405.0,4260000,Random,0.02,1529521002.0,0.001,0.02,0.4973,0.44648286394883957
108.0,65581.0,4270000,Random,0.02,1529521081.0,0.001,0.02,0.5034,0.4466161593494278
110.0,65754.0,4280000,Random,0.02,1529521162.0,0.001,0.02,0.4956,0.44673060757524685
110.0,65913.0,4290000,Random,0.02,1529521244.0,0.001,0.02,0.5087,0.44687505837343977
111.0,66046.0,4300000,Random,0.02,1529521327.0,0.001,0.02,0.5,0.44699860474931546
111.0,66175.0,4310000,Random,0.02,1529521407.0,0.001,0.02,0.4969,0.44711438524873703
111.0,66274.0,4320000,Random,0.02,1529521489.0,0.001,0.02,0.5005,0.4472379630606612
111.0,66404.0,4330000,Random,0.02,1529521568.0,0.001,0.02,0.5036,0.4473681294277267
111.0,66509.0,4340000,Random,0.02,1529521649.0,0.001,0.02,0.498,0.4474847927239762
111.0,66631.0,4350000,Random,0.02,1529521733.0,0.001,0.02,0.5083,0.44762459779817393
111.0,66746.0,4360000,Random,0.02,1529521816.0,0.001,0.02,0.5014,0.4477479358766185
111.0,66878.0,4370000,Random,0.02,1529521898.0,0.001,0.02,0.5099,0.4478901602796468
111.0,66987.0,4380000,Random,0.02,1529521983.0,0.001,0.02,0.5096,0.44803105032467044
111.0,67119.0,4390000,Random,0.02,1529522073.0,0.001,0.02,0.5087,0.4481692483877122
111.0,67231.0,4400000,Random,0.02,1529522153.0,0.001,0.02,0.5158,0.4483229546413765
111.0,67337.0,4410000,Random,0.02,1529522231.0,0.001,0.02,0.5036,0.4484482994154323
111.0,67453.0,4420000,Random,0.02,1529522305.0,0.001,0.02,0.4936,0.4485504525841757
112.0,67571.0,4430000,Random,0.02,1529522377.0,0.001,0.02,0.4929,0.44865056442935813
112.0,67708.0,4440000,Random,0.02,1529522449.0,0.001,0.02,0.4998,0.44876576586082356
112.0,67825.0,4450000,Random,0.02,1529522542.0,0.001,0.02,0.4987,0.4488779776229341
114.0,67974.0,4460000,Random,0.02,1529522626.0,0.001,0.02,0.5083,0.4490112108569633
114.0,68087.0,4470000,Random,0.02,1529522696.0,0.001,0.02,0.497,0.449118568327082
115.0,68206.0,4480000,Random,0.02,1529522765.0,0.001,0.02,0.4927,0.44921584830849476
115.0,68343.0,4490000,Random,0.02,1529522834.0,0.001,0.02,0.5011,0.4493314032120393
115.0,68483.0,4500000,Random,0.02,1529522902.0,0.001,0.02,0.4855,0.4494117778715681
115.0,68630.0,4510000,Random,0.02,1529522980.0,0.001,0.02,0.4976,0.4495186253707442
116.0,68752.0,4520000,Random,0.02,1529523050.0,0.001,0.02,0.4925,0.44961371690753466
116.0,68873.0,4530000,Random,0.02,1529523120.0,0.001,0.02,0.4978,0.44972008839338995
116.0,68969.0,4540000,Random,0.02,1529523190.0,0.001,0.02,0.499,0.44982863445419746
116.0,69078.0,4550000,Random,0.02,1529523259.0,0.001,0.02,0.4973,0.4499329671257267
116.0,69210.0,4560000,Random,0.02,1529523331.0,0.001,0.02,0.5012,0.45004539482939837
116.0,69341.0,4570000,Random,0.02,1529523404.0,0.001,0.02,0.5009,0.45015667405296644
116.0,69439.0,4580000,Random,0.02,1529523478.0,0.001,0.02,0.5057,0.45027794769040536
117.0,69571.0,4590000,Random,0.02,1529523547.0,0.001,0.02,0.4986,0.45038322449282275
117.0,69692.0,4600000,Random,0.02,1529523617.0,0.001,0.02,0.4949,0.45048000009175143
118.0,69834.0,4610000,Random,0.02,1529523692.0,0.001,0.02,0.495,0.4505765727596652
118.0,69964.0,4620000,Random,0.02,1529523767.0,0.001,0.02,0.4992,0.4506818182731724
118.0,70077.0,4630000,Random,0.02,1529523839.0,0.001,0.02,0.5024,0.45079352060951544
118.0,70201.0,4640000,Random,0.02,1529523912.0,0.001,0.02,0.4945,0.45088771560820184
118.0,70339.0,4650000,Random,0.02,1529523986.0,0.001,0.02,0.5024,0.4509984947144208
118.0,70448.0,4660000,Random,0.02,1529524061.0,0.001,0.02,0.4895,0.45108111597039846
118.0,70587.0,4670000,Random,0.02,1529524133.0,0.001,0.02,0.4936,0.45117216283127554
118.0,70717.0,4680000,Random,0.02,1529524209.0,0.001,0.02,0.486,0.45124658128676426
118.0,70839.0,4690000,Random,0.02,1529524283.0,0.001,0.02,0.4913,0.4513319830324215
118.0,70959.0,4700000,Random,0.02,1529524359.0,0.001,0.02,0.485,0.4514036171110759
119.0,71077.0,4710000,Random,0.02,1529524438.0,0.001,0.02,0.4972,0.45150084934650886
120.0,71230.0,4720000,Random,0.02,1529524512.0,0.001,0.02,0.4908,0.4515841102589103
121.0,71361.0,4730000,Random,0.02,1529524581.0,0.001,0.02,0.5102,0.4517080339158682
121.0,71514.0,4740000,Random,0.02,1529524649.0,0.001,0.02,0.5036,0.4518175106375647
121.0,71641.0,4750000,Random,0.02,1529524717.0,0.001,0.02,0.492,0.451902105352012
121.0,71779.0,4760000,Random,0.02,1529524785.0,0.001,0.02,0.5087,0.452021428660096
121.0,71968.0,4770000,Random,0.02,1529524853.0,0.001,0.02,0.49,0.4521010483065109
121.0,72157.0,4780000,Random,0.02,1529524921.0,0.001,0.02,0.5047,0.4522110879544052
121.0,72362.0,4790000,Random,0.02,1529524987.0,0.001,0.02,0.4962,0.4523029228438532
121.0,72549.0,4800000,Random,0.02,1529525054.0,0.001,0.02,0.4928,0.45238729175459513
121.0,72747.0,4810000,Random,0.02,1529525123.0,0.001,0.02,0.4926,0.45247089405863966
122.0,72974.0,4820000,Random,0.02,1529525191.0,0.001,0.02,0.5076,0.4525852697971072
122.0,73177.0,4830000,Random,0.02,1529525260.0,0.001,0.02,0.5065,0.45269689449732026
124.0,73404.0,4840000,Random,0.02,1529525332.0,0.001,0.02,0.5075,0.45281012405414395
124.0,73633.0,4850000,Random,0.02,1529525406.0,0.001,0.02,0.4978,0.45290288668496015
125.0,73835.0,4860000,Random,0.02,1529525482.0,0.001,0.02,0.4935,0.4529864198399294
127.0,74043.0,4870000,Random,0.02,1529525555.0,0.001,0.02,0.4986,0.45308008222218826
127.0,74232.0,4880000,Random,0.02,1529525628.0,0.001,0.02,0.5013,0.45317889352911
129.0,74395.0,4890000,Random,0.02,1529525704.0,0.001,0.02,0.4899,0.45325398781637155
129.0,74579.0,4900000,Random,0.02,1529525781.0,0.001,0.02,0.4903,0.4533295919228687
130.0,74791.0,4910000,Random,0.02,1529525857.0,0.001,0.02,0.4936,0.4534116090472621
130.0,74974.0,4920000,Random,0.02,1529525934.0,0.001,0.02,0.4838,0.45347337406952376
131.0,75126.0,4930000,Random,0.02,1529526013.0,0.001,0.02,0.4891,0.45354563903084316
131.0,75315.0,4940000,Random,0.02,1529526092.0,0.001,0.02,0.5027,0.4536451417858415
131.0,75477.0,4950000,Random,0.02,1529526172.0,0.001,0.02,0.492,0.45372262634789023
131.0,75657.0,4960000,Random,0.02,1529526252.0,0.001,0.02,0.4846,0.45378487911735016
131.0,75868.0,4970000,Random,0.02,1529526333.0,0.001,0.02,0.4923,0.4538623743303937
132.0,76073.0,4980000,Random,0.02,1529526414.0,0.001,0.02,0.4961,0.4539471888397704
132.0,76263.0,4990000,Random,0.02,1529526501.0,0.001,0.02,0.4884,0.4540162325495104
132.0,76472.0,5000000,Random,0.02,1529526584.0,0.001,0.02,0.4956,0.45409940008441135
132.0,76716.0,5010000,Random,0.02,1529526670.0,0.001,0.02,0.4952,0.4541814372099914
132.0,76940.0,5020000,Random,0.02,1529526754.0,0.001,0.02,0.5142,0.4543009961000113
133.0,77151.0,5030000,Random,0.02,1529526840.0,0.001,0.02,0.515,0.45442167006402717
133.0,77396.0,5040000,Random,0.02,1529526928.0,0.001,0.02,0.5063,0.4545246032583446
134.0,77591.0,5050000,Random,0.02,1529527018.0,0.001,0.02,0.5039,0.45462237632119934
135.0,77780.0,5060000,Random,0.02,1529527109.0,0.001,0.02,0.5009,0.4547138340755053
136.0,77974.0,5070000,Random,0.02,1529527202.0,0.001,0.02,0.4918,0.4547869823317666
136.0,78198.0,5080000,Random,0.02,1529527297.0,0.001,0.02,0.4976,0.45487125992560173
136.0,78409.0,5090000,Random,0.02,1529527393.0,0.001,0.02,0.5022,0.45496424369785005
136.0,78567.0,5100000,Random,0.02,1529527487.0,0.001,0.02,0.4881,0.4550292157690307
137.0,78739.0,5110000,Random,0.02,1529527585.0,0.001,0.02,0.5009,0.4551189824700698
137.0,78936.0,5120000,Random,0.02,1529527684.0,0.001,0.02,0.5079,0.45522207039493295
139.0,79130.0,5130000,Random,0.02,1529527784.0,0.001,0.02,0.4944,0.4552984406280812
140.0,79379.0,5140000,Random,0.02,1529527883.0,0.001,0.02,0.5044,0.45539396895370754
141.0,79606.0,5150000,Random,0.02,1529527983.0,0.001,0.02,0.499,0.4554786408586518
141.0,79820.0,5160000,Random,0.02,1529528084.0,0.001,0.02,0.4986,0.4555622093841195
141.0,79988.0,5170000,Random,0.02,1529528185.0,0.001,0.02,0.4856,0.45562030955939203
141.0,80179.0,5180000,Random,0.02,1529528289.0,0.001,0.02,0.5022,0.4557102317417098
142.0,80361.0,5190000,Random,0.02,1529528395.0,0.001,0.02,0.5002,0.4557959538385466
142.0,80469.0,5200000,Random,0.02,1529528502.0,0.001,0.02,0.5058,0.4558921154657801
142.0,80561.0,5210000,Random,0.02,1529528614.0,0.001,0.02,0.5021,0.45598080622304354
142.0,80692.0,5220000,Random,0.02,1529528729.0,0.001,0.02,0.5001,0.4560653257513519
142.0,80840.0,5230000,Random,0.02,1529528844.0,0.001,0.02,0.5036,0.45615621422983876
142.0,80947.0,5240000,Random,0.02,1529528963.0,0.001,0.02,0.4967,0.45623358786680474
142.0,81043.0,5250000,Random,0.02,1529529085.0,0.001,0.02,0.4859,0.456290095318487
142.0,81157.0,5260000,Random,0.02,1529529206.0,0.001,0.02,0.4925,0.45635893544145567
142.0,81273.0,5270000,Random,0.02,1529529321.0,0.001,0.02,0.5031,0.45644762816357815
142.0,81377.0,5280000,Random,0.02,1529529439.0,0.001,0.02,0.4974,0.4565251894738744
142.0,81470.0,5290000,Random,0.02,1529529556.0,0.001,0.02,0.4962,0.4566001891157007
142.0,81573.0,5300000,Random,0.02,1529529673.0,0.001,0.02,0.4788,0.45664207555133146
142.0,81679.0,5310000,Random,0.02,1529529788.0,0.001,0.02,0.5015,0.45672655375179977
142.0,81792.0,5320000,Random,0.02,1529529902.0,0.001,0.02,0.4893,0.4567877820342212
143.0,81915.0,5330000,Random,0.02,1529530020.0,0.001,0.02,0.4966,0.45686247662702756
144.0,82026.0,5340000,Random,0.02,1529530138.0,0.001,0.02,0.4845,0.4569142322887747
144.0,82134.0,5350000,Random,0.02,1529530259.0,0.001,0.02,0.489,0.45697420568636576
144.0,82251.0,5360000,Random,0.02,1529530387.0,0.001,0.02,0.4956,0.45704626873545834
144.0,82388.0,5370000,Random,0.02,1529530523.0,0.001,0.02,0.5048,0.45713519560932153
145.0,82511.0,5380000,Random,0.02,1529530658.0,0.001,0.02,0.498,0.4572111524948061
145.0,82619.0,5390000,Random,0.02,1529530798.0,0.001,0.02,0.5071,0.45730371065344283
146.0,82749.0,5400000,Random,0.02,1529530944.0,0.001,0.02,0.5109,0.4574029630411216
146.0,82872.0,5410000,Random,0.02,1529531092.0,0.001,0.02,0.5073,0.4574951941630419
146.0,82981.0,5420000,Random,0.02,1529531245.0,0.001,0.02,0.509,0.45759022148008427
146.0,83111.0,5430000,Random,0.02,1529531399.0,0.001,0.02,0.5118,0.4576900553263456
146.0,83236.0,5440000,Random,0.02,1529531561.0,0.001,0.02,0.5133,0.4577922794893487
146.0,83358.0,5450000,Random,0.02,1529531728.0,0.001,0.02,0.4916,0.45785431200404714
146.0,83478.0,5460000,Random,0.02,1529531906.0,0.001,0.02,0.4968,0.4579256411029408
146.0,83653.0,5470000,Random,0.02,1529532085.0,0.001,0.02,0.5066,0.45801462530567766
146.0,83829.0,5480000,Random,0.02,1529532271.0,0.001,0.02,0.5014,0.4580937956974556
147.0,84004.0,5490000,Random,0.02,1529532472.0,0.001,0.02,0.5033,0.45817613851039285
148.0,84205.0,5500000,Random,0.02,1529532690.0,0.001,0.02,0.4984,0.45824927280401034
148.0,84378.0,5510000,Random,0.02,1529532912.0,0.001,0.02,0.4996,0.4583243194958361
148.0,84534.0,5520000,Random,0.02,1529533138.0,0.001,0.02,0.5091,0.45841630442428566
148.0,84691.0,5530000,Random,0.02,1529533386.0,0.001,0.02,0.5153,0.45851916824991984
148.0,84853.0,5540000,Random,0.02,1529533640.0,0.001,0.02,0.5102,0.4586124549498297
148.0,85043.0,5550000,Random,0.02,1529533916.0,0.001,0.02,0.5121,0.4587088289048751
148.0,85257.0,5560000,Random,0.02,1529534209.0,0.001,0.02,0.5024,0.45878741014785196
148.0,85467.0,5570000,Random,0.02,1529534525.0,0.001,0.02,0.508,0.4588757630919312
149.0,85661.0,5580000,Random,0.02,1529534873.0,0.001,0.02,0.4897,0.4589310036598668
150.0,85825.0,5590000,Random,0.02,1529535224.0,0.001,0.02,0.5079,0.4590186047266649
150.0,86043.0,5600000,Random,0.02,1529535633.0,0.001,0.02,0.4883,0.45907089293251013
150.0,86280.0,5610000,Random,0.02,1529536066.0,0.001,0.02,0.4904,0.45912673804314735
152.0,86492.0,5620000,Random,0.02,1529536553.0,0.001,0.02,0.5013,0.45920177943452967
152.0,86626.0,5630000,Random,0.02,1529537084.0,0.001,0.02,0.4954,0.45926607467532093
153.0,86828.0,5640000,Random,0.02,1529537641.0,0.001,0.02,0.499,0.4593365248975278
154.0,86996.0,5650000,Random,0.02,1529538272.0,0.001,0.02,0.5007,0.4594097345879746
154.0,87195.0,5660000,Random,0.02,1529538967.0,0.001,0.02,0.5027,0.4594862191558404
155.0,87372.0,5670000,Random,0.02,1529539719.0,0.001,0.02,0.4992,0.4595562610973645
155.0,87559.0,5680000,Random,0.02,1529540458.0,0.001,0.02,0.5127,0.4596498240179677
156.0,87769.0,5690000,Random,0.02,1529541314.0,0.001,0.02,0.5152,0.45974745174377096
156.0,87997.0,5700000,Random,0.02,1529542254.0,0.001,0.02,0.5177,0.4598491228810626
157.0,88209.0,5710000,Random,0.02,1529543236.0,0.001,0.02,0.4892,0.4599005254679609
157.0,88363.0,5720000,Random,0.02,1529544172.0,0.001,0.02,0.5062,0.4599814686052547
157.0,88508.0,5730000,Random,0.02,1529545078.0,0.001,0.02,0.4961,0.4600445026914584
157.0,88730.0,5740000,Random,0.02,1529545965.0,0.001,0.02,0.4933,0.4601024390979193
157.0,88911.0,5750000,Random,0.02,1529546751.0,0.001,0.02,0.5084,0.46018643485600985
158.0,89096.0,5760000,Random,0.02,1529547420.0,0.001,0.02,0.4999,0.4602553820177182
158.0,89253.0,5770000,Random,0.02,1529548014.0,0.001,0.02,0.4972,0.46031941081838074
160.0,89377.0,5780000,Random,0.02,1529548508.0,0.001,0.02,0.4908,0.46037214540173993
160.0,89510.0,5790000,Random,0.02,1529548934.0,0.001,0.02,0.4931,0.4604286701937922
161.0,89638.0,5800000,Random,0.02,1529549322.0,0.001,0.02,0.4909,0.46048120696932016
161.0,89760.0,5810000,Random,0.02,1529549666.0,0.001,0.02,0.4935,0.4605380379383919
161.0,89875.0,5820000,Random,0.02,1529549987.0,0.001,0.02,0.5017,0.4606087629591163
162.0,89990.0,5830000,Random,0.02,1529550282.0,0.001,0.02,0.4934,0.4606650086487233
162.0,90121.0,5840000,Random,0.02,1529550546.0,0.001,0.02,0.4877,0.460711301442133
