Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize
15.0,5688.0,1920000.0,Regression,0.06999999999999999,204176
16.0,6748.0,1930000.0,Regression,0.06999999999999999,204176
16.0,7769.0,1940000.0,Regression,0.06999999999999999,204176
19.0,8891.0,1950000.0,Regression,0.06999999999999999,204176
22.0,9997.0,1960000.0,Regression,0.06999999999999999,204176
24.0,11154.0,1970000.0,Regression,0.06999999999999999,204176
24.0,12256.0,1980000.0,Regression,0.06999999999999999,204176
26.0,13334.0,1990000.0,Regression,0.06999999999999999,204176
28.0,14406.0,2000000.0,Regression,0.06999999999999999,204176
29.0,15527.0,2010000.0,Regression,0.06999999999999999,204176
30.0,16650.0,2020000.0,Regression,0.06999999999999999,204176
32.0,17832.0,2030000.0,Regression,0.06999999999999999,204176
34.0,18964.0,2040000.0,Regression,0.06999999999999999,204176
35.0,20060.0,2050000.0,Regression,0.06999999999999999,204176
39.0,21183.0,2060000.0,Regression,0.06999999999999999,204176
40.0,22299.0,2070000.0,Regression,0.06999999999999999,204176
41.0,23473.0,2080000.0,Regression,0.06999999999999999,204176
42.0,24629.0,2090000.0,Regression,0.06999999999999999,204176
43.0,25779.0,2100000.0,Regression,0.06999999999999999,204176
45.0,26930.0,2110000.0,Regression,0.06999999999999999,204176
46.0,28076.0,2120000.0,Regression,0.06999999999999999,204176
46.0,29214.0,2130000.0,Regression,0.06999999999999999,204176
46.0,30284.0,2140000.0,Regression,0.06999999999999999,204176
47.0,31385.0,2150000.0,Regression,0.06999999999999999,204176
47.0,32539.0,2160000.0,Regression,0.06999999999999999,204176
48.0,33571.0,2170000.0,Regression,0.06999999999999999,204176
50.0,34655.0,2180000.0,Regression,0.06999999999999999,204176
52.0,35766.0,2190000.0,Regression,0.06999999999999999,204176
53.0,36877.0,2200000.0,Regression,0.06999999999999999,204176
54.0,38017.0,2210000.0,Regression,0.06999999999999999,204176
56.0,39155.0,2220000.0,Regression,0.06999999999999999,204176
57.0,40218.0,2230000.0,Regression,0.06999999999999999,204176
61.0,41276.0,2240000.0,Regression,0.06999999999999999,204176
63.0,42334.0,2250000.0,Regression,0.06999999999999999,204176
66.0,43490.0,2260000.0,Regression,0.06999999999999999,204176
68.0,44568.0,2270000.0,Regression,0.06999999999999999,204176
69.0,45636.0,2280000.0,Regression,0.06999999999999999,204176
72.0,46756.0,2290000.0,Regression,0.06999999999999999,204176
75.0,47811.0,2300000.0,Regression,0.06999999999999999,204176
77.0,48892.0,2310000.0,Regression,0.06999999999999999,204176
79.0,50020.0,2320000.0,Regression,0.06999999999999999,204176
83.0,51095.0,2330000.0,Regression,0.06999999999999999,204176
83.0,52195.0,2340000.0,Regression,0.06999999999999999,204176
85.0,53339.0,2350000.0,Regression,0.06999999999999999,204176
86.0,54489.0,2360000.0,Regression,0.06999999999999999,204176
86.0,55556.0,2370000.0,Regression,0.06999999999999999,204176
88.0,56728.0,2380000.0,Regression,0.06999999999999999,204176
89.0,57934.0,2390000.0,Regression,0.06999999999999999,204176
90.0,58998.0,2400000.0,Regression,0.06999999999999999,204176
91.0,60215.0,2410000.0,Regression,0.06999999999999999,204176
94.0,61392.0,2420000.0,Regression,0.06999999999999999,204176
94.0,62614.0,2430000.0,Regression,0.06999999999999999,204176
95.0,63740.0,2440000.0,Regression,0.06999999999999999,204176
96.0,64861.0,2450000.0,Regression,0.06999999999999999,204176
98.0,66032.0,2460000.0,Regression,0.06999999999999999,204176
99.0,67189.0,2470000.0,Regression,0.06999999999999999,204176
102.0,68304.0,2480000.0,Regression,0.06999999999999999,204176
106.0,69361.0,2490000.0,Regression,0.06999999999999999,204176
108.0,70512.0,2500000.0,Regression,0.06999999999999999,204176
110.0,71586.0,2510000.0,Regression,0.06999999999999999,204176
110.0,72779.0,2520000.0,Regression,0.06999999999999999,204176
112.0,73961.0,2530000.0,Regression,0.06999999999999999,204176
113.0,75091.0,2540000.0,Regression,0.06999999999999999,204176
114.0,76217.0,2550000.0,Regression,0.06999999999999999,204176
117.0,77342.0,2560000.0,Regression,0.06999999999999999,204176
119.0,78454.0,2570000.0,Regression,0.06999999999999999,204176
120.0,79581.0,2580000.0,Regression,0.06999999999999999,204176
122.0,80679.0,2590000.0,Regression,0.06999999999999999,204176
127.0,81756.0,2600000.0,Regression,0.06999999999999999,204176
129.0,82793.0,2610000.0,Regression,0.06999999999999999,204176
134.0,83886.0,2620000.0,Regression,0.06999999999999999,204176
136.0,84982.0,2630000.0,Regression,0.06999999999999999,204176
138.0,86125.0,2640000.0,Regression,0.06999999999999999,204176
139.0,87223.0,2650000.0,Regression,0.06999999999999999,204176
144.0,88349.0,2660000.0,Regression,0.06999999999999999,204176
146.0,89463.0,2670000.0,Regression,0.06999999999999999,204176
148.0,90586.0,2680000.0,Regression,0.06999999999999999,204176
152.0,91738.0,2690000.0,Regression,0.06999999999999999,204176
156.0,92950.0,2700000.0,Regression,0.06999999999999999,204176
158.0,94101.0,2710000.0,Regression,0.06999999999999999,204176
161.0,95189.0,2720000.0,Regression,0.06999999999999999,204176
164.0,96262.0,2730000.0,Regression,0.06999999999999999,204176
165.0,97298.0,2740000.0,Regression,0.06999999999999999,204176
166.0,98439.0,2750000.0,Regression,0.06999999999999999,204176
167.0,99535.0,2760000.0,Regression,0.06999999999999999,204176
169.0,100646.0,2770000.0,Regression,0.06999999999999999,204176
174.0,101755.0,2780000.0,Regression,0.06999999999999999,204176
176.0,102855.0,2790000.0,Regression,0.06999999999999999,204176
177.0,103929.0,2800000.0,Regression,0.06999999999999999,204176
177.0,105059.0,2810000.0,Regression,0.06999999999999999,204176
180.0,106206.0,2820000.0,Regression,0.06999999999999999,204176
183.0,107377.0,2830000.0,Regression,0.06999999999999999,204176
186.0,108525.0,2840000.0,Regression,0.06999999999999999,204176
188.0,109692.0,2850000.0,Regression,0.06999999999999999,204176
189.0,110870.0,2860000.0,Regression,0.06999999999999999,204176
192.0,112043.0,2870000.0,Regression,0.06999999999999999,204176
193.0,113196.0,2880000.0,Regression,0.06999999999999999,204176
196.0,114355.0,2890000.0,Regression,0.06999999999999999,204176
197.0,115447.0,2900000.0,Regression,0.06999999999999999,204176
198.0,116589.0,2910000.0,Regression,0.06999999999999999,204176
201.0,117726.0,2920000.0,Regression,0.06999999999999999,204176
202.0,118883.0,2930000.0,Regression,0.06999999999999999,204176
203.0,120108.0,2940000.0,Regression,0.06999999999999999,204176
206.0,121214.0,2950000.0,Regression,0.06999999999999999,204176
209.0,122366.0,2960000.0,Regression,0.06999999999999999,204176
210.0,123535.0,2970000.0,Regression,0.06999999999999999,204176
213.0,124736.0,2980000.0,Regression,0.06999999999999999,204176
215.0,125869.0,2990000.0,Regression,0.06999999999999999,204176
216.0,127020.0,3000000.0,Regression,0.06999999999999999,204176
216.0,128203.0,3010000.0,Regression,0.06999999999999999,204176
220.0,129349.0,3020000.0,Regression,0.06999999999999999,204176
224.0,130558.0,3030000.0,Regression,0.06999999999999999,204176
227.0,131745.0,3040000.0,Regression,0.06999999999999999,204176
230.0,132820.0,3050000.0,Regression,0.06999999999999999,204176
233.0,133963.0,3060000.0,Regression,0.06999999999999999,204176
234.0,135113.0,3070000.0,Regression,0.06999999999999999,204176
237.0,136256.0,3080000.0,Regression,0.06999999999999999,204176
238.0,137390.0,3090000.0,Regression,0.06999999999999999,204176
240.0,138574.0,3100000.0,Regression,0.06999999999999999,204176
243.0,139741.0,3110000.0,Regression,0.06999999999999999,204176
246.0,140968.0,3120000.0,Regression,0.06999999999999999,204176
248.0,142184.0,3130000.0,Regression,0.06999999999999999,204176
250.0,143330.0,3140000.0,Regression,0.06999999999999999,204176
252.0,144422.0,3150000.0,Regression,0.06999999999999999,204176
253.0,145609.0,3160000.0,Regression,0.06999999999999999,204176
256.0,146780.0,3170000.0,Regression,0.06999999999999999,204176
256.0,147901.0,3180000.0,Regression,0.06999999999999999,204176
257.0,148977.0,3190000.0,Regression,0.06999999999999999,204176
262.0,150127.0,3200000.0,Regression,0.06999999999999999,204176
266.0,151181.0,3210000.0,Regression,0.06999999999999999,204176
270.0,152321.0,3220000.0,Regression,0.06999999999999999,204176
271.0,153431.0,3230000.0,Regression,0.06999999999999999,204176
272.0,154553.0,3240000.0,Regression,0.06999999999999999,204176
273.0,155666.0,3250000.0,Regression,0.06999999999999999,204176
275.0,156711.0,3260000.0,Regression,0.06999999999999999,204176
278.0,157024.0,3270000.0,Regression,0.06999999999999999,204176
279.0,157348.0,3280000.0,Regression,0.06999999999999999,204176
280.0,157626.0,3290000.0,Regression,0.06999999999999999,204176
284.0,157898.0,3300000.0,Regression,0.06999999999999999,204176
284.0,158196.0,3310000.0,Regression,0.06999999999999999,204176
285.0,158483.0,3320000.0,Regression,0.06999999999999999,204176
287.0,158759.0,3330000.0,Regression,0.06999999999999999,204176
294.0,159080.0,3340000.0,Regression,0.06999999999999999,204176
299.0,159382.0,3350000.0,Regression,0.06999999999999999,204176
301.0,159703.0,3360000.0,Regression,0.06999999999999999,204176
301.0,160024.0,3370000.0,Regression,0.06999999999999999,204176
303.0,160319.0,3380000.0,Regression,0.06999999999999999,204176
307.0,160648.0,3390000.0,Regression,0.06999999999999999,204176
307.0,160941.0,3400000.0,Regression,0.06999999999999999,204176
312.0,161212.0,3410000.0,Regression,0.06999999999999999,204176
315.0,161482.0,3420000.0,Regression,0.06999999999999999,204176
317.0,161753.0,3430000.0,Regression,0.06999999999999999,204176
319.0,162041.0,3440000.0,Regression,0.06999999999999999,204176
325.0,162333.0,3450000.0,Regression,0.06999999999999999,204176
326.0,162629.0,3460000.0,Regression,0.06999999999999999,204176
334.0,162932.0,3470000.0,Regression,0.06999999999999999,204176
335.0,163225.0,3480000.0,Regression,0.06999999999999999,204176
337.0,163518.0,3490000.0,Regression,0.06999999999999999,204176
337.0,163827.0,3500000.0,Regression,0.06999999999999999,204176
338.0,164142.0,3510000.0,Regression,0.06999999999999999,204176
340.0,164449.0,3520000.0,Regression,0.06999999999999999,204176
342.0,164781.0,3530000.0,Regression,0.06999999999999999,204176
347.0,165131.0,3540000.0,Regression,0.06999999999999999,204176
350.0,165443.0,3550000.0,Regression,0.06999999999999999,204176
353.0,165767.0,3560000.0,Regression,0.06999999999999999,204176
353.0,166073.0,3570000.0,Regression,0.06999999999999999,204176
357.0,166351.0,3580000.0,Regression,0.06999999999999999,204176
360.0,166647.0,3590000.0,Regression,0.06999999999999999,204176
365.0,166973.0,3600000.0,Regression,0.06999999999999999,204176
365.0,167267.0,3610000.0,Regression,0.06999999999999999,204176
365.0,167550.0,3620000.0,Regression,0.06999999999999999,204176
370.0,167835.0,3630000.0,Regression,0.06999999999999999,204176
374.0,168140.0,3640000.0,Regression,0.06999999999999999,204176
378.0,168474.0,3650000.0,Regression,0.06999999999999999,204176
383.0,168806.0,3660000.0,Regression,0.06999999999999999,204176
387.0,169097.0,3670000.0,Regression,0.06999999999999999,204176
391.0,169452.0,3680000.0,Regression,0.06999999999999999,204176
392.0,169764.0,3690000.0,Regression,0.06999999999999999,204176
394.0,170094.0,3700000.0,Regression,0.06999999999999999,204176
400.0,170440.0,3710000.0,Regression,0.06999999999999999,204176
403.0,170772.0,3720000.0,Regression,0.06999999999999999,204176
404.0,171137.0,3730000.0,Regression,0.06999999999999999,204176
406.0,171483.0,3740000.0,Regression,0.06999999999999999,204176
409.0,171812.0,3750000.0,Regression,0.06999999999999999,204176
411.0,172149.0,3760000.0,Regression,0.06999999999999999,204176
414.0,172478.0,3770000.0,Regression,0.06999999999999999,204176
417.0,172805.0,3780000.0,Regression,0.06999999999999999,204176
420.0,173152.0,3790000.0,Regression,0.06999999999999999,204176
426.0,173515.0,3800000.0,Regression,0.06999999999999999,204176
427.0,173876.0,3810000.0,Regression,0.06999999999999999,204176
430.0,174188.0,3820000.0,Regression,0.06999999999999999,204176
432.0,174494.0,3830000.0,Regression,0.06999999999999999,204176
439.0,174791.0,3840000.0,Regression,0.06999999999999999,204176
439.0,175074.0,3850000.0,Regression,0.06999999999999999,204176
442.0,175371.0,3860000.0,Regression,0.06999999999999999,204176
444.0,175707.0,3870000.0,Regression,0.06999999999999999,204176
449.0,175999.0,3880000.0,Regression,0.06999999999999999,204176
450.0,176311.0,3890000.0,Regression,0.06999999999999999,204176
453.0,176597.0,3900000.0,Regression,0.06999999999999999,204176
458.0,176973.0,3910000.0,Regression,0.06999999999999999,204176
461.0,177309.0,3920000.0,Regression,0.06999999999999999,204176
465.0,177617.0,3930000.0,Regression,0.06999999999999999,204176
466.0,177905.0,3940000.0,Regression,0.06999999999999999,204176
469.0,178199.0,3950000.0,Regression,0.06999999999999999,204176
475.0,178485.0,3960000.0,Regression,0.06999999999999999,204176
475.0,178730.0,3970000.0,Regression,0.06999999999999999,204176
478.0,178977.0,3980000.0,Regression,0.06999999999999999,204176
479.0,179244.0,3990000.0,Regression,0.06999999999999999,204176
481.0,179513.0,4000000.0,Regression,0.06999999999999999,204176
482.0,179775.0,4010000.0,Regression,0.06999999999999999,204176
485.0,180021.0,4020000.0,Regression,0.06999999999999999,204176
488.0,180260.0,4030000.0,Regression,0.06999999999999999,204176
489.0,180513.0,4040000.0,Regression,0.06999999999999999,204176
489.0,180743.0,4050000.0,Regression,0.06999999999999999,204176
490.0,180981.0,4060000.0,Regression,0.06999999999999999,204176
492.0,181216.0,4070000.0,Regression,0.06999999999999999,204176
494.0,181437.0,4080000.0,Regression,0.06999999999999999,204176
497.0,181667.0,4090000.0,Regression,0.06999999999999999,204176
501.0,181886.0,4100000.0,Regression,0.06999999999999999,204176
503.0,182102.0,4110000.0,Regression,0.06999999999999999,204176
504.0,182345.0,4120000.0,Regression,0.06999999999999999,204176
508.0,182550.0,4130000.0,Regression,0.06999999999999999,204176
511.0,182767.0,4140000.0,Regression,0.06999999999999999,204176
511.0,183034.0,4150000.0,Regression,0.06999999999999999,204176
515.0,183275.0,4160000.0,Regression,0.06999999999999999,204176
515.0,183505.0,4170000.0,Regression,0.06999999999999999,204176
518.0,183749.0,4180000.0,Regression,0.06999999999999999,204176
519.0,183976.0,4190000.0,Regression,0.06999999999999999,204176
521.0,184195.0,4200000.0,Regression,0.06999999999999999,204176
522.0,184404.0,4210000.0,Regression,0.06999999999999999,204176
524.0,184663.0,4220000.0,Regression,0.06999999999999999,204176
528.0,184889.0,4230000.0,Regression,0.06999999999999999,204176
531.0,185120.0,4240000.0,Regression,0.06999999999999999,204176
532.0,185336.0,4250000.0,Regression,0.06999999999999999,204176
533.0,185567.0,4260000.0,Regression,0.06999999999999999,204176
534.0,185817.0,4270000.0,Regression,0.06999999999999999,204176
535.0,186073.0,4280000.0,Regression,0.06999999999999999,204176
541.0,186324.0,4290000.0,Regression,0.06999999999999999,204176
544.0,186573.0,4300000.0,Regression,0.06999999999999999,204176
545.0,186801.0,4310000.0,Regression,0.06999999999999999,204176
545.0,187035.0,4320000.0,Regression,0.06999999999999999,204176
545.0,187272.0,4330000.0,Regression,0.06999999999999999,204176
546.0,187517.0,4340000.0,Regression,0.06999999999999999,204176
548.0,187782.0,4350000.0,Regression,0.06999999999999999,204176
549.0,188011.0,4360000.0,Regression,0.06999999999999999,204176
551.0,188255.0,4370000.0,Regression,0.06999999999999999,204176
554.0,188507.0,4380000.0,Regression,0.06999999999999999,204176
559.0,188791.0,4390000.0,Regression,0.06999999999999999,204176
561.0,189050.0,4400000.0,Regression,0.06999999999999999,204176
563.0,189291.0,4410000.0,Regression,0.06999999999999999,204176
566.0,189524.0,4420000.0,Regression,0.06999999999999999,204176
568.0,189750.0,4430000.0,Regression,0.06999999999999999,204176
570.0,189985.0,4440000.0,Regression,0.06999999999999999,204176
571.0,190226.0,4450000.0,Regression,0.06999999999999999,204176
573.0,190516.0,4460000.0,Regression,0.06999999999999999,204176
576.0,190761.0,4470000.0,Regression,0.06999999999999999,204176
578.0,190977.0,4480000.0,Regression,0.06999999999999999,204176
582.0,191210.0,4490000.0,Regression,0.06999999999999999,204176
585.0,191436.0,4500000.0,Regression,0.06999999999999999,204176
587.0,191642.0,4510000.0,Regression,0.06999999999999999,204176
588.0,191858.0,4520000.0,Regression,0.06999999999999999,204176
