Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha,TrainPart
2792.0,336156.0,12950000.0,TS_Lin,0.05,145840,1529791367.0,0.0001,0.05
2797.0,336526.0,12960000.0,TS_Lin,0.05,145840,1529791561.0,0.0001,0.05
2800.0,336902.0,12970000.0,TS_Lin,0.05,145840,1529791759.0,0.0001,0.05
2804.0,337299.0,12980000.0,TS_Lin,0.05,145840,1529791967.0,0.0001,0.05
2807.0,337671.0,12990000.0,TS_Lin,0.05,145840,1529792189.0,0.0001,0.05
2812.0,338062.0,13000000.0,TS_Lin,0.05,145840,1529792414.0,0.0001,0.05
2816.0,338368.0,13010000.0,TS_Lin,0.05,145840,1529792640.0,0.0001,0.05
2817.0,338695.0,13020000.0,TS_Lin,0.05,145840,1529792884.0,0.0001,0.05
2821.0,339061.0,13030000.0,TS_Lin,0.05,145840,1529793131.0,0.0001,0.05
2827.0,339371.0,13040000.0,TS_Lin,0.05,145840,1529793396.0,0.0001,0.05
2831.0,339694.0,13050000.0,TS_Lin,0.05,145840,1529793670.0,0.0001,0.05
2835.0,340058.0,13060000.0,TS_Lin,0.05,145840,1529793970.0,0.0001,0.05
2835.0,340390.0,13070000.0,TS_Lin,0.05,145840,1529794278.0,0.0001,0.05
2837.0,340655.0,13080000.0,TS_Lin,0.05,145840,1529794600.0,0.0001,0.05
2839.0,340964.0,13090000.0,TS_Lin,0.05,145840,1529794951.0,0.0001,0.05
2843.0,341296.0,13100000.0,TS_Lin,0.05,145840,1529795321.0,0.0001,0.05
2850.0,341597.0,13110000.0,TS_Lin,0.05,145840,1529795725.0,0.0001,0.05
2850.0,341911.0,13120000.0,TS_Lin,0.05,145840,1529796136.0,0.0001,0.05
2857.0,342241.0,13130000.0,TS_Lin,0.05,145840,1529796587.0,0.0001,0.05
2860.0,342558.0,13140000.0,TS_Lin,0.05,145840,1529797087.0,0.0001,0.05
2862.0,342909.0,13150000.0,TS_Lin,0.05,145840,1529797635.0,0.0001,0.05
2868.0,343227.0,13160000.0,TS_Lin,0.05,145840,1529798225.0,0.0001,0.05
2876.0,343551.0,13170000.0,TS_Lin,0.05,145840,1529798893.0,0.0001,0.05
2877.0,343807.0,13180000.0,TS_Lin,0.05,145840,1529799610.0,0.0001,0.05
2878.0,344105.0,13190000.0,TS_Lin,0.05,145840,1529800418.0,0.0001,0.05
2885.0,344475.0,13200000.0,TS_Lin,0.05,145840,1529801306.0,0.0001,0.05
2891.0,344821.0,13210000.0,TS_Lin,0.05,145840,1529802256.0,0.0001,0.05
2895.0,345158.0,13220000.0,TS_Lin,0.05,145840,1529803354.0,0.0001,0.05
2897.0,345493.0,13230000.0,TS_Lin,0.05,145840,1529804473.0,0.0001,0.05
2904.0,345839.0,13240000.0,TS_Lin,0.05,145840,1529805637.0,0.0001,0.05
2910.0,346260.0,13250000.0,TS_Lin,0.05,145840,1529806815.0,0.0001,0.05
2913.0,346678.0,13260000.0,TS_Lin,0.05,145840,1529807947.0,0.0001,0.05
2915.0,347089.0,13270000.0,TS_Lin,0.05,145840,1529808959.0,0.0001,0.05
2921.0,347531.0,13280000.0,TS_Lin,0.05,145840,1529809887.0,0.0001,0.05
2926.0,348006.0,13290000.0,TS_Lin,0.05,145840,1529810723.0,0.0001,0.05
2930.0,348517.0,13300000.0,TS_Lin,0.05,145840,1529811446.0,0.0001,0.05
2935.0,349083.0,13310000.0,TS_Lin,0.05,145840,1529812098.0,0.0001,0.05
2939.0,349604.0,13320000.0,TS_Lin,0.05,145840,1529812668.0,0.0001,0.05
2942.0,350103.0,13330000.0,TS_Lin,0.05,145840,1529813168.0,0.0001,0.05
2946.0,350623.0,13340000.0,TS_Lin,0.05,145840,1529813618.0,0.0001,0.05
2954.0,351163.0,13350000.0,TS_Lin,0.05,145840,1529814022.0,0.0001,0.05
2964.0,351712.0,13360000.0,TS_Lin,0.05,145840,1529814398.0,0.0001,0.05
2966.0,352254.0,13370000.0,TS_Lin,0.05,145840,1529814740.0,0.0001,0.05
2977.0,352792.0,13380000.0,TS_Lin,0.05,145840,1529815063.0,0.0001,0.05
2981.0,353263.0,13390000.0,TS_Lin,0.05,145840,1529815360.0,0.0001,0.05
2986.0,353814.0,13400000.0,TS_Lin,0.05,145840,1529815638.0,0.0001,0.05
2990.0,354356.0,13410000.0,TS_Lin,0.05,145840,1529815902.0,0.0001,0.05
3003.0,354892.0,13420000.0,TS_Lin,0.05,145840,1529816150.0,0.0001,0.05
3010.0,355412.0,13430000.0,TS_Lin,0.05,145840,1529816390.0,0.0001,0.05
3016.0,355947.0,13440000.0,TS_Lin,0.05,145840,1529816622.0,0.0001,0.05
3025.0,356454.0,13450000.0,TS_Lin,0.05,145840,1529816845.0,0.0001,0.05
3031.0,357012.0,13460000.0,TS_Lin,0.05,145840,1529817053.0,0.0001,0.05
3037.0,357534.0,13470000.0,TS_Lin,0.05,145840,1529817260.0,0.0001,0.05
3048.0,358040.0,13480000.0,TS_Lin,0.05,145840,1529817458.0,0.0001,0.05
3051.0,358565.0,13490000.0,TS_Lin,0.05,145840,1529817645.0,0.0001,0.05
3058.0,359074.0,13500000.0,TS_Lin,0.05,145840,1529817826.0,0.0001,0.05
3066.0,359645.0,13510000.0,TS_Lin,0.05,145840,1529818002.0,0.0001,0.05
3070.0,360184.0,13520000.0,TS_Lin,0.05,145840,1529818169.0,0.0001,0.05
3074.0,360698.0,13530000.0,TS_Lin,0.05,145840,1529818336.0,0.0001,0.05
3079.0,361275.0,13540000.0,TS_Lin,0.05,145840,1529818495.0,0.0001,0.05
3090.0,361827.0,13550000.0,TS_Lin,0.05,145840,1529818651.0,0.0001,0.05
3096.0,362337.0,13560000.0,TS_Lin,0.05,145840,1529818803.0,0.0001,0.05
3100.0,362858.0,13570000.0,TS_Lin,0.05,145840,1529818953.0,0.0001,0.05
3108.0,363428.0,13580000.0,TS_Lin,0.05,145840,1529819099.0,0.0001,0.05
3116.0,363997.0,13590000.0,TS_Lin,0.05,145840,1529819237.0,0.0001,0.05
3122.0,364492.0,13600000.0,TS_Lin,0.05,145840,1529819371.0,0.0001,0.05
3130.0,365056.0,13610000.0,TS_Lin,0.05,145840,1529819500.0,0.0001,0.05
3136.0,365618.0,13620000.0,TS_Lin,0.05,145840,1529819627.0,0.0001,0.05
3150.0,366208.0,13630000.0,TS_Lin,0.05,145840,1529819755.0,0.0001,0.05
3151.0,366712.0,13640000.0,TS_Lin,0.05,145840,1529819877.0,0.0001,0.05
3159.0,367255.0,13650000.0,TS_Lin,0.05,145840,1529820000.0,0.0001,0.05
3171.0,367786.0,13660000.0,TS_Lin,0.05,145840,1529820119.0,0.0001,0.05
3176.0,368347.0,13670000.0,TS_Lin,0.05,145840,1529820237.0,0.0001,0.05
3182.0,368848.0,13680000.0,TS_Lin,0.05,145840,1529820352.0,0.0001,0.05
3191.0,369372.0,13690000.0,TS_Lin,0.05,145840,1529820464.0,0.0001,0.05
3197.0,369921.0,13700000.0,TS_Lin,0.05,145840,1529820577.0,0.0001,0.05
3202.0,370453.0,13710000.0,TS_Lin,0.05,145840,1529820687.0,0.0001,0.05
3210.0,370948.0,13720000.0,TS_Lin,0.05,145840,1529820795.0,0.0001,0.05
3214.0,371474.0,13730000.0,TS_Lin,0.05,145840,1529820900.0,0.0001,0.05
3226.0,372001.0,13740000.0,TS_Lin,0.05,145840,1529821008.0,0.0001,0.05
3230.0,372514.0,13750000.0,TS_Lin,0.05,145840,1529821114.0,0.0001,0.05
3238.0,373061.0,13760000.0,TS_Lin,0.05,145840,1529821216.0,0.0001,0.05
3246.0,373629.0,13770000.0,TS_Lin,0.05,145840,1529821322.0,0.0001,0.05
3253.0,374215.0,13780000.0,TS_Lin,0.05,145840,1529821431.0,0.0001,0.05
3260.0,374770.0,13790000.0,TS_Lin,0.05,145840,1529821538.0,0.0001,0.05
3264.0,375284.0,13800000.0,TS_Lin,0.05,145840,1529821644.0,0.0001,0.05
3270.0,375843.0,13810000.0,TS_Lin,0.05,145840,1529821749.0,0.0001,0.05
3274.0,376403.0,13820000.0,TS_Lin,0.05,145840,1529821856.0,0.0001,0.05
3278.0,376935.0,13830000.0,TS_Lin,0.05,145840,1529821960.0,0.0001,0.05
3287.0,377488.0,13840000.0,TS_Lin,0.05,145840,1529822060.0,0.0001,0.05
3295.0,378075.0,13850000.0,TS_Lin,0.05,145840,1529822162.0,0.0001,0.05
3303.0,378618.0,13860000.0,TS_Lin,0.05,145840,1529822260.0,0.0001,0.05
3310.0,379181.0,13870000.0,TS_Lin,0.05,145840,1529822357.0,0.0001,0.05
3314.0,379749.0,13880000.0,TS_Lin,0.05,145840,1529822452.0,0.0001,0.05
3320.0,380307.0,13890000.0,TS_Lin,0.05,145840,1529822550.0,0.0001,0.05
3326.0,380885.0,13900000.0,TS_Lin,0.05,145840,1529822646.0,0.0001,0.05
3335.0,381443.0,13910000.0,TS_Lin,0.05,145840,1529822745.0,0.0001,0.05
3343.0,382015.0,13920000.0,TS_Lin,0.05,145840,1529822843.0,0.0001,0.05
3352.0,382547.0,13930000.0,TS_Lin,0.05,145840,1529822942.0,0.0001,0.05
3358.0,383124.0,13940000.0,TS_Lin,0.05,145840,1529823036.0,0.0001,0.05
3360.0,383745.0,13950000.0,TS_Lin,0.05,145840,1529823132.0,0.0001,0.05
3364.0,384361.0,13960000.0,TS_Lin,0.05,145840,1529823227.0,0.0001,0.05
3371.0,384956.0,13970000.0,TS_Lin,0.05,145840,1529823323.0,0.0001,0.05
3375.0,385482.0,13980000.0,TS_Lin,0.05,145840,1529823419.0,0.0001,0.05
3381.0,386051.0,13990000.0,TS_Lin,0.05,145840,1529823515.0,0.0001,0.05
3385.0,386661.0,14000000.0,TS_Lin,0.05,145840,1529823611.0,0.0001,0.05
3392.0,387235.0,14010000.0,TS_Lin,0.05,145840,1529823708.0,0.0001,0.05
3397.0,387834.0,14020000.0,TS_Lin,0.05,145840,1529823804.0,0.0001,0.05
3404.0,388407.0,14030000.0,TS_Lin,0.05,145840,1529823897.0,0.0001,0.05
3408.0,389003.0,14040000.0,TS_Lin,0.05,145840,1529823992.0,0.0001,0.05
3415.0,389554.0,14050000.0,TS_Lin,0.05,145840,1529824086.0,0.0001,0.05
3418.0,390112.0,14060000.0,TS_Lin,0.05,145840,1529824179.0,0.0001,0.05
3422.0,390668.0,14070000.0,TS_Lin,0.05,145840,1529824270.0,0.0001,0.05
3429.0,391266.0,14080000.0,TS_Lin,0.05,145840,1529824361.0,0.0001,0.05
3434.0,391871.0,14090000.0,TS_Lin,0.05,145840,1529824452.0,0.0001,0.05
3444.0,392473.0,14100000.0,TS_Lin,0.05,145840,1529824540.0,0.0001,0.05
3449.0,393093.0,14110000.0,TS_Lin,0.05,145840,1529824627.0,0.0001,0.05
3455.0,393645.0,14120000.0,TS_Lin,0.05,145840,1529824718.0,0.0001,0.05
3462.0,394231.0,14130000.0,TS_Lin,0.05,145840,1529824806.0,0.0001,0.05
3468.0,394814.0,14140000.0,TS_Lin,0.05,145840,1529824896.0,0.0001,0.05
3475.0,395394.0,14150000.0,TS_Lin,0.05,145840,1529824985.0,0.0001,0.05
3482.0,396010.0,14160000.0,TS_Lin,0.05,145840,1529825074.0,0.0001,0.05
3486.0,396598.0,14170000.0,TS_Lin,0.05,145840,1529825165.0,0.0001,0.05
3495.0,397176.0,14180000.0,TS_Lin,0.05,145840,1529825254.0,0.0001,0.05
3504.0,397724.0,14190000.0,TS_Lin,0.05,145840,1529825344.0,0.0001,0.05
3510.0,398287.0,14200000.0,TS_Lin,0.05,145840,1529825433.0,0.0001,0.05
3511.0,398865.0,14210000.0,TS_Lin,0.05,145840,1529825524.0,0.0001,0.05
3517.0,399424.0,14220000.0,TS_Lin,0.05,145840,1529825612.0,0.0001,0.05
3518.0,400012.0,14230000.0,TS_Lin,0.05,145840,1529825700.0,0.0001,0.05
3526.0,400586.0,14240000.0,TS_Lin,0.05,145840,1529825789.0,0.0001,0.05
3530.0,401116.0,14250000.0,TS_Lin,0.05,145840,1529825876.0,0.0001,0.05
3535.0,401680.0,14260000.0,TS_Lin,0.05,145840,1529825964.0,0.0001,0.05
3542.0,402270.0,14270000.0,TS_Lin,0.05,145840,1529826052.0,0.0001,0.05
3544.0,402861.0,14280000.0,TS_Lin,0.05,145840,1529826139.0,0.0001,0.05
3548.0,403400.0,14290000.0,TS_Lin,0.05,145840,1529826228.0,0.0001,0.05
3557.0,403944.0,14300000.0,TS_Lin,0.05,145840,1529826316.0,0.0001,0.05
3561.0,404501.0,14310000.0,TS_Lin,0.05,145840,1529826404.0,0.0001,0.05
3565.0,405131.0,14320000.0,TS_Lin,0.05,145840,1529826491.0,0.0001,0.05
